row_label_raw,row_label_full,3.2. Cho vay các tổ chức tín dụng khác,31/12/2022,01/01/2022,numeric__31/12/2022,numeric__01/01/2022
Cho vay ngắn hạn,Cho vay ngắn hạn,Cho vay ngắn hạn,-,136.554,,136554.0
Bằng VND,Bằng VND,Bằng VND,-,136.554,,136554.0
Bằng ngoại hối,Bằng ngoại hối,Bằng ngoại hối,-,-,,
Dự phòng rủi ro cho vay các TCTD khác,Dự phòng rủi ro cho vay các TCTD khác,Dự phòng rủi ro cho vay các TCTD khác,-,-,,
Cộng,Dự phòng rủi ro cho vay các TCTD khác > Cộng,Cộng,-,136.554,,136554.0
Tổng cộng,Dự phòng rủi ro cho vay các TCTD khác > Tổng cộng,Tổng cộng,11.658.654,3.201.164,11658654.0,3201164.0
"Phân tích chất lượng dư nợ cho vay, tiền gửi các TCTD khác","Phân tích chất lượng dư nợ cho vay, tiền gửi các TCTD khác","Phân tích chất lượng dư nợ cho vay, tiền gửi các TCTD khác",31/12/2022,01/01/2022,,
- Nợ đủ tiêu chuẩn,"Phân tích chất lượng dư nợ cho vay, tiền gửi các TCTD khác > - Nợ đủ tiêu chuẩn",- Nợ đủ tiêu chuẩn,11.658.654,3.201.164,11658654.0,3201164.0
Tổng cộng,"Phân tích chất lượng dư nợ cho vay, tiền gửi các TCTD khác > Tổng cộng",Tổng cộng,11.658.654,3.201.164,11658654.0,3201164.0
