row_label_raw,row_label_full,"1. Tiền mặt, vàng bạc, đá quý",31/12/2022,01/01/2022,numeric__31/12/2022,numeric__01/01/2022
Tiền mặt bằng VND,Tiền mặt bằng VND,Tiền mặt bằng VND,328.825,218.165,328825.0,218165.0
Tiền mặt bằng ngoại tệ,Tiền mặt bằng ngoại tệ,Tiền mặt bằng ngoại tệ,55.206,24.270,55206.0,24270.0
Tổng cộng,Tổng cộng,Tổng cộng,384.031,242.435,384031.0,242435.0
2. Tiền gửi tại Ngân hàng Nhà nước,2. Tiền gửi tại Ngân hàng Nhà nước,2. Tiền gửi tại Ngân hàng Nhà nước,31/12/2022,01/01/2022,,
Tiền gửi thanh toán tại Ngân hàng Nhà nước,2. Tiền gửi tại Ngân hàng Nhà nước > Tiền gửi thanh toán tại Ngân hàng Nhà nước,Tiền gửi thanh toán tại Ngân hàng Nhà nước,3.749.729,1.966.518,3749729.0,1966518.0
Bằng VND,2. Tiền gửi tại Ngân hàng Nhà nước > Bằng VND,Bằng VND,3.695.467,1.940.005,3695467.0,1940005.0
Bằng ngoại tệ,2. Tiền gửi tại Ngân hàng Nhà nước > Bằng ngoại tệ,Bằng ngoại tệ,54.262,26.513,54262.0,26513.0
Tổng cộng,2. Tiền gửi tại Ngân hàng Nhà nước > Tổng cộng,Tổng cộng,3.749.729,1.966.518,3749729.0,1966518.0
