row_label_raw,row_label_full,5. Chứng khoán đầu tư,31/12/2022,01/01/2022,numeric__31/12/2022,numeric__01/01/2022
5.1. Chứng khoán đầu tư sẵn sàng để bán,5.1. Chứng khoán đầu tư sẵn sàng để bán,5.1. Chứng khoán đầu tư sẵn sàng để bán,5.1. Chứng khoán đầu tư sẵn sàng để bán,5.1. Chứng khoán đầu tư sẵn sàng để bán,,
Chứng khoán Nợ,5.1. Chứng khoán đầu tư sẵn sàng để bán > Chứng khoán Nợ,Chứng khoán Nợ,5.934.530,4.814.463,5934530.0,4814463.0
- Trái phiếu/tin phiếu Chính phủ,5.1. Chứng khoán đầu tư sẵn sàng để bán > - Trái phiếu/tin phiếu Chính phủ,- Trái phiếu/tin phiếu Chính phủ,5.634.530,4.814.463,5634530.0,4814463.0
- Chứng khoán do các TCTD khác trong nước phát hành,5.1. Chứng khoán đầu tư sẵn sàng để bán > - Chứng khoán do các TCTD khác trong nước phát hành,- Chứng khoán do các TCTD khác trong nước phát hành,300.000,-,300000.0,
Cộng,5.1. Chứng khoán đầu tư sẵn sàng để bán > Cộng,Cộng,5.934.530,4.814.463,5934530.0,4814463.0
