row_label_raw,row_label_full,CHỈ TIÊU,Thuyết minh,Năm 2022,Năm 2021,numeric__Thuyết minh,numeric__Năm 2022,numeric__Năm 2021
LU'|U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'|U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'|U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'|U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'|U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'|U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,
01. Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,LU'|U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > 01. Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,01. Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,,1.500.000,-,,1500000.0,
02. Tiền thu từ phát hành giấy tờ có giá dài hạn đủ điều kiện tính vào vốn tự có và các khoản vốn vay dài hạn khác,02. Tiền thu từ phát hành giấy tờ có giá dài hạn đủ điều kiện tính vào vốn tự có và các khoản vốn vay dài hạn khác,02. Tiền thu từ phát hành giấy tờ có giá dài hạn đủ điều kiện tính vào vốn tự có và các khoản vốn vay dài hạn khác,,-,-,,,
03. Tiền chi thanh toán giấy tờ có giá dài hạn đủ điều kiện tính vào vốn tự có và các khoản vốn vay dài hạn khác,03. Tiền chi thanh toán giấy tờ có giá dài hạn đủ điều kiện tính vào vốn tự có và các khoản vốn vay dài hạn khác,03. Tiền chi thanh toán giấy tờ có giá dài hạn đủ điều kiện tính vào vốn tự có và các khoản vốn vay dài hạn khác,,-,-,,,
"04. Cổ tức trả cho cổ đông, lợi nhuận đã chia","04. Cổ tức trả cho cổ đông, lợi nhuận đã chia","04. Cổ tức trả cho cổ đông, lợi nhuận đã chia",,-,-,,,
05. Tiền chi ra mua cổ phiếu quỹ,05. Tiền chi ra mua cổ phiếu quỹ,05. Tiền chi ra mua cổ phiếu quỹ,,-,-,,,
06. Tiền thu được do bán cổ phiếu quỹ,06. Tiền thu được do bán cổ phiếu quỹ,06. Tiền thu được do bán cổ phiếu quỹ,,-,-,,,
III. Lưu chuyển tiền từ hoạt động tài chính,06. Tiền thu được do bán cổ phiếu quỹ > III. Lưu chuyển tiền từ hoạt động tài chính,III. Lưu chuyển tiền từ hoạt động tài chính,,1.500.000,-,,1500000.0,
IV. Lưu chuyển tiền thuần trong năm,06. Tiền thu được do bán cổ phiếu quỹ > IV. Lưu chuyển tiền thuần trong năm,IV. Lưu chuyển tiền thuần trong năm,,10.518.851,(8.589.060),,10518851.0,-8589060.0
V. Tiền và các khoản tương đương tiền đầu năm,06. Tiền thu được do bán cổ phiếu quỹ > V. Tiền và các khoản tương đương tiền đầu năm,V. Tiền và các khoản tương đương tiền đầu năm,,5.273.563,13.862.623,,5273563.0,13862623.0
VI. Điều chỉnh của ảnh hưởng thay đổi tỷ giá,VI. Điều chỉnh của ảnh hưởng thay đổi tỷ giá,VI. Điều chỉnh của ảnh hưởng thay đổi tỷ giá,,-,-,,,
VII. Tiền và các khoản tương đương tiền cuối năm,VI. Điều chỉnh của ảnh hưởng thay đổi tỷ giá > VII. Tiền và các khoản tương đương tiền cuối năm,VII. Tiền và các khoản tương đương tiền cuối năm,VII.24,15.792.414,5.273.563,,15792414.0,5273563.0
