row_label_raw,row_label_full,"25. Tinh hình thu nhập của cán bộ, công nhân viên",Năm 2022,Năm 2021,numeric__Năm 2022,numeric__Năm 2021
"I. Tổng số cán bộ, công nhân viên","I. Tổng số cán bộ, công nhân viên","I. Tổng số cán bộ, công nhân viên",2.130,1.998,2130.0,1998.0
"II. Thu nhập của cán bộ, công nhân viên","II. Thu nhập của cán bộ, công nhân viên","II. Thu nhập của cán bộ, công nhân viên",,,,
1. Tổng quỹ lương,"II. Thu nhập của cán bộ, công nhân viên > 1. Tổng quỹ lương",1. Tổng quỹ lương,543.335,449.784,543335.0,449784.0
2. Tiền thường,2. Tiền thường,2. Tiền thường,-,-,,
3. Thu nhập khác,2. Tiền thường > 3. Thu nhập khác,3. Thu nhập khác,322,1.245,322.0,1245.0
4. Tổng thu nhập (1+2+3),2. Tiền thường > 4. Tổng thu nhập (1+2+3),4. Tổng thu nhập (1+2+3),543.657,451.029,543657.0,451029.0
5. Tiền lương bình quân (đồng/người/tháng),2. Tiền thường > 5. Tiền lương bình quân (đồng/người/tháng),5. Tiền lương bình quân (đồng/người/tháng),"21,26","18,76",21.26,18.76
6. Thu nhập bình quân (đồng/người/tháng),2. Tiền thường > 6. Thu nhập bình quân (đồng/người/tháng),6. Thu nhập bình quân (đồng/người/tháng),"21,27","18,81",21.27,18.81
