row_label_raw,row_label_full,col_0,Hoạt độngbán hàng hóaVND,Hoạt độngcung cấp dịch vụVND,Hoạt độngđầu tư tài chínhVND,Tổng cộngVND,numeric__Hoạt độngbán hàng hóaVND,numeric__Hoạt độngcung cấp dịch vụVND,numeric__Hoạt độngđầu tư tài chínhVND,numeric__Tổng cộngVND
Doanh thu thuần của bộ phân,Doanh thu thuần của bộ phân,Doanh thu thuần của bộ phân,39.177.597.281,48.309.982.943,329.503.725.068,416.991.305.292,39177597281.0,48309982943.0,329503725068.0,416991305292.0
Tổng chi phí khấu hao TSCĐ và phân bổchi phí trả trước dài hạn,Tổng chi phí khấu hao TSCĐ và phân bổchi phí trả trước dài hạn,Tổng chi phí khấu hao TSCĐ và phân bổchi phí trả trước dài hạn,-,(4.645.465.169),-,(4.645.465.169),,-4645465169.0,,-4645465169.0
Tổng chi phí phân bổ ngoại trừ chi phí khấuhao TSCĐ và phân bổ chi phí trả trướcdài hạn,Tổng chi phí phân bổ ngoại trừ chi phí khấuhao TSCĐ và phân bổ chi phí trả trướcdài hạn,Tổng chi phí phân bổ ngoại trừ chi phí khấuhao TSCĐ và phân bổ chi phí trả trướcdài hạn,(38.239.444.522),(23.384.668.122),(149.940.471.632),(211.564.584.276),-38239444522.0,-23384668122.0,-149940471632.0,-211564584276.0
,,,938.152.759,20.279.849.652,179.563.253.436,200.781.255.847,938152759.0,20279849652.0,179563253436.0,200781255847.0
Chi phí chung không phân bổ,Chi phí chung không phân bổ,Chi phí chung không phân bổ,,,,(45.419.806.086),,,,-45419806086.0
Tổng lợi nhuận kế toán trước thuế TNDN,Tổng lợi nhuận kế toán trước thuế TNDN,Tổng lợi nhuận kế toán trước thuế TNDN,,,,155.361.449.761,,,,155361449761.0
Tổng chi phí đã phát sinh để mua TSCĐ,Tổng chi phí đã phát sinh để mua TSCĐ,Tổng chi phí đã phát sinh để mua TSCĐ,,,,-,,,,
