row_label_raw,row_label_full,"Bên thủ baTrong đó:- Tiền bán chứng khoán đang chờ về (i)- Đặt cọc cho Công ty TNHH Đoàn Huyđể mua phần vốn góp- Đặt cọc cho Công ty TNHH Huy Hoàng đểmua phần vốn góp- Phải thu liên quan đến việc điều chỉnhgiá chuyển nhượng vốn góp Công tyTNHH Cắng Nam Hải Đình Vũ (""CăngNam Hải Đình Vũ"") (ii)- KhácBên liên quan (Thuyết minh 27(b)) (iii)","31/12/2024VND > 61.714.050.00440.417.438.852-Đặt cọc cho Công ty TNHH Huy Hoàng đểmua phần vốn gópPhải thu liên quan đến việc điều chỉnhgiá chuyển nhượng vốn góp Công tyTNHH Cắng Nam Hải Đình Vũ (""CăngNam Hải Đình Vũ"") (ii)20.800.000.000496.611.15214.843.534.247",31/12/2023VND > 206.759.269.173-141.000.000.00020.000.000.00045.183.083.604576.185.56940.943.691.203,"numeric__31/12/2024VND > 61.714.050.00440.417.438.852-Đặt cọc cho Công ty TNHH Huy Hoàng đểmua phần vốn gópPhải thu liên quan đến việc điều chỉnhgiá chuyển nhượng vốn góp Công tyTNHH Cắng Nam Hải Đình Vũ (""CăngNam Hải Đình Vũ"") (ii)20.800.000.000496.611.15214.843.534.247",numeric__31/12/2023VND > 206.759.269.173-141.000.000.00020.000.000.00045.183.083.604576.185.56940.943.691.203
,,,76.557.584.251,247.702.960.376,76557584251.0,247702960376.0
Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,(318.328.521),(318.328.521),-318328521.0,-318328521.0
