row_label_raw,row_label_full,Hội đồng Quản trị > Ban Kiểm soát,Giấy Chứng nhận Đăng ký Doanh nghiệp và các thay đổi Giấy Chứng nhận Đăng ký Doanh nghiệp do Sở Kế hoạch và Đầu tư Thành phố Hải Phòng cấp. Giấy Chứng nhận Đăng ký Doanh nghiệp thay đổi gần nhất (lần thứ 30) được cấp ngày 14 tháng 3 năm 2025. > Ông Nguyễn Đức Dũng > Ông Bùi Minh Hưng > Ông Tạ Công ThôngÔng Ninh Văn Hiến > Ông Phan Tuấn Linh > Bà Trần Thị Phương Anh > Ông Văn Trần Hoàn > Ông Cáp Trọng Cường > Ông Nguyễn Đức Thành > Ông Trường Lý Thế Anh,Giấy Chứng nhận Đăng ký Doanh nghiệp và các thay đổi Giấy Chứng nhận Đăng ký Doanh nghiệp do Sở Kế hoạch và Đầu tư Thành phố Hải Phòng cấp. Giấy Chứng nhận Đăng ký Doanh nghiệp thay đổi gần nhất (lần thứ 30) được cấp ngày 14 tháng 3 năm 2025. > Chủ tịch(từ ngày 15/5/2024)Thành viên(đến ngày 15/5/2024) > Chủ tịch(đến ngày 15/5/2024)Thành viên(từ ngày 15/5/2024đến ngày 10/6/2024) > Thành viênThành viên(từ ngày 10/6/2024) > Thành viên(từ ngày 10/6/2024) > Thành viên(đến ngày 10/6/2024) > Trưởng ban(từ ngày 10/6/2024) > Trưởng ban(đến ngày 10/6/2024),numeric__Giấy Chứng nhận Đăng ký Doanh nghiệp và các thay đổi Giấy Chứng nhận Đăng ký Doanh nghiệp do Sở Kế hoạch và Đầu tư Thành phố Hải Phòng cấp. Giấy Chứng nhận Đăng ký Doanh nghiệp thay đổi gần nhất (lần thứ 30) được cấp ngày 14 tháng 3 năm 2025. > Ông Nguyễn Đức Dũng > Ông Bùi Minh Hưng > Ông Tạ Công ThôngÔng Ninh Văn Hiến > Ông Phan Tuấn Linh > Bà Trần Thị Phương Anh > Ông Văn Trần Hoàn > Ông Cáp Trọng Cường > Ông Nguyễn Đức Thành > Ông Trường Lý Thế Anh,numeric__Giấy Chứng nhận Đăng ký Doanh nghiệp và các thay đổi Giấy Chứng nhận Đăng ký Doanh nghiệp do Sở Kế hoạch và Đầu tư Thành phố Hải Phòng cấp. Giấy Chứng nhận Đăng ký Doanh nghiệp thay đổi gần nhất (lần thứ 30) được cấp ngày 14 tháng 3 năm 2025. > Chủ tịch(từ ngày 15/5/2024)Thành viên(đến ngày 15/5/2024) > Chủ tịch(đến ngày 15/5/2024)Thành viên(từ ngày 15/5/2024đến ngày 10/6/2024) > Thành viênThành viên(từ ngày 10/6/2024) > Thành viên(từ ngày 10/6/2024) > Thành viên(đến ngày 10/6/2024) > Trưởng ban(từ ngày 10/6/2024) > Trưởng ban(đến ngày 10/6/2024)
Ban Kiểm soát,Ban Kiểm soát,Ban Kiểm soát,Bà Ngô Thị Thùy LươngBà Nghiêm Thị Thùy Dương,Thành viênThành viên,,
Ban Giám đốc,Ban Giám đốc,Ban Giám đốc,Ông Tạ Công Thông,Tổng Giám đốc(từ ngày 28/2/2024)Giám đốc Marketing(đến ngày 28/2/2024),,
Ban Giám đốc,Ban Giám đốc,Ban Giám đốc,Ông Cáp Trọng Cường,Tổng Giám đốc(đến ngày 28/2/2024),,
Ban Giám đốc,Ban Giám đốc,Ban Giám đốc,Ông Nguyễn Thế Trọng,Phó Tổng Giám đốc(từ ngày 20/6/2024đến ngày 1/1/2025)Giám đốc Kỹ thuật(đến ngày 20/6/2024),,
Ban Giám đốc,Ban Giám đốc,Ban Giám đốc,Bà Trương Anh Thư,Phó Tổng Giám đốc(từ ngày 20/6/2024)Giám đốc Tài chính(từ ngày 1/3/2024),,
Ban Giám đốc,Ban Giám đốc,Ban Giám đốc,Ông Vũ Ngọc Lâm,Phó Tổng Giám đốc(từ ngày 20/6/2024),,
Ban Giám đốc,Ban Giám đốc,Ban Giám đốc,Ông Phan Văn Hưng,Giám đốc Tài chính(đến ngày 1/3/2024),,
