row_label_raw,row_label_full,col_0,Tại ngày1.1.2024VND,TăngVND,GiảmVND,Đánh giá chênh lệch tỷ giáVND,Tại ngày31.12.2024VND,numeric__Tại ngày1.1.2024VND,numeric__TăngVND,numeric__GiảmVND,numeric__Đánh giá chênh lệch tỷ giáVND,numeric__Tại ngày31.12.2024VND
Vay ngân hàng (*),Vay ngân hàng (*),Vay ngân hàng (*),4.764.582.394.622,20.726.005.630.841,(19.215.841.932.506),36.910.029.943,6.311.656.122.900,4764582394622.0,20726005630841.0,-19215841932506.0,36910029943.0,6311656122900.0
Thuê tài chính,Thuê tài chính,Thuê tài chính,3.072.616.017,-,(3.072.616.017),-,-,3072616017.0,,-3072616017.0,,
,,,4.767.655.010.639,20.726.005.630.841,(19.218.914.548.523),36.910.029.943,6.311.656.122.900,4767655010639.0,20726005630841.0,-19218914548523.0,36910029943.0,6311656122900.0
