row_label_raw,row_label_full,col_0,Năm tài chính kết thúc ngày 31 tháng 12 năm 2023,Năm tài chính kết thúc ngày 31 tháng 12 năm 2023_1,Năm tài chính kết thúc ngày 31 tháng 12 năm 2023_2,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm 2023,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm 2023_1,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm 2023_2
,,,Số liệu báo cáotrước đây,Điều chỉnh,Số liệu trìnhbảy lại,,,
Lợi nhuận thuần phân bổ cho c'accổ đông (VND),Lợi nhuận thuần phân bổ cho c'accổ đông (VND),Lợi nhuận thuần phân bổ cho c'accổ đông (VND),117.408.565.158,-,117.408.565.158,117408565158.0,,117408565158.0
"Điều chỉnh giảm số trích quỹ khenthường, phúc lợi và thủ lao Hộidồng Quản trị và Ban Kiểm soát(VND)","Điều chỉnh giảm số trích quỹ khenthường, phúc lợi và thủ lao Hộidồng Quản trị và Ban Kiểm soát(VND)","Điều chỉnh giảm số trích quỹ khenthường, phúc lợi và thủ lao Hộidồng Quản trị và Ban Kiểm soát(VND)",-,(4.696.342.607),(4.696.342.607),,-4696342607.0,-4696342607.0
,,,117.408.565.158,(4.696.342.607),112.712.222.551,117408565158.0,-4696342607.0,112712222551.0
Bình quân gia quyền số cổ phiếu phổthông đang lưu hành (cổ phiếu),Bình quân gia quyền số cổ phiếu phổthông đang lưu hành (cổ phiếu),Bình quân gia quyền số cổ phiếu phổthông đang lưu hành (cổ phiếu),263.277.806,52.654.172,315.931.978,263277806.0,52654172.0,315931978.0
Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),446,(89),357,446.0,-89.0,357.0
