row_label_raw,row_label_full,col_0,2024 > Giá trị VND,2024 > Số có khả năng trả nợ VND,2023 > Giá trị VND,2023 > Số có khả năng trả nợ VND,numeric__2024 > Giá trị VND,numeric__2024 > Số có khả năng trả nợ VND,numeric__2023 > Giá trị VND,numeric__2023 > Số có khả năng trả nợ VND
Công ty TNHH Gang thép Hưng Nghiệp Formosa Hà Tĩnh,Công ty TNHH Gang thép Hưng Nghiệp Formosa Hà Tĩnh,Công ty TNHH Gang thép Hưng Nghiệp Formosa Hà Tĩnh,217.107.288.101,217.107.288.101,351.355.380.229,351.355.380.229,217107288101.0,217107288101.0,351355380229.0,351355380229.0
Công ty Cổ phần Thép Hòa Phát Dung Quất,Công ty Cổ phần Thép Hòa Phát Dung Quất,Công ty Cổ phần Thép Hòa Phát Dung Quất,107.787.644.932,107.787.644.932,75.434.188.269,75.434.188.269,107787644932.0,107787644932.0,75434188269.0,75434188269.0
Jfe Shoji Corporation,Jfe Shoji Corporation,Jfe Shoji Corporation,96.286.511.300,96.286.511.300,-,-,96286511300.0,96286511300.0,,
Công ty TNHH Thép Kim Quốc,Công ty TNHH Thép Kim Quốc,Công ty TNHH Thép Kim Quốc,-,-,309.737.250.827,309.737.250.827,,,309737250827.0,309737250827.0
Win Faith Trading Limited,Win Faith Trading Limited,Win Faith Trading Limited,-,-,501.945.188.006,501.945.188.006,,,501945188006.0,501945188006.0
Khác,Khác,Khác,434.758.047.958,434.758.047.958,392.947.250.745,392.947.250.745,434758047958.0,434758047958.0,392947250745.0,392947250745.0
,,,855.939.492.291,855.939.492.291,1.631.419.258.076,1.631.419.258.076,855939492291.0,855939492291.0,1631419258076.0,1631419258076.0
