row_label_raw,row_label_full,col_0,2024,2023(Trình bày lại),numeric__2024,numeric__2023(Trình bày lại)
Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),453.008.144.440,117.408.565.158,453008144440.0,117408565158.0
"Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi và thù lao Hội đồng Quản trị và Ban Kiểm soát (VND) (*)","Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi và thù lao Hội đồng Quản trị và Ban Kiểm soát (VND) (*)","Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi và thù lao Hội đồng Quản trị và Ban Kiểm soát (VND) (*)",-,(4.696.342.607),,-4696342607.0
,,,453.008.144.440,112.712.222.551,453008144440.0,112712222551.0
Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),315.931.978,315.931.978,315931978.0,315931978.0
Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),1.434,357,1434.0,357.0
