row_label_raw,row_label_full,col_0,2024Cổ phiếu,2023Cổ phiếu(Điều chỉnh lại),2023Cổ phiếu(Theo báo cáotrước đây),numeric__2024Cổ phiếu,numeric__2023Cổ phiếu(Điều chỉnh lại),numeric__2023Cổ phiếu(Theo báo cáotrước đây)
Cổ phiếu phổ thông đã phát hành năm trước mang sang,Cổ phiếu phổ thông đã phát hành năm trước mang sang,Cổ phiếu phổ thông đã phát hành năm trước mang sang,1.035.036.762,1.035.036.762,940.947.082,1035036762.0,1035036762.0,940947082.0
Ảnh hưởng của số cổ phiếu thường phát hành trong năm,Ảnh hưởng của số cổ phiếu thường phát hành trong năm,Ảnh hưởng của số cổ phiếu thường phát hành trong năm,-,-,94.089.680,,,94089680.0
Số lượng bình quân gia quyền của cổ phiếu phổ thông trong năm,Số lượng bình quân gia quyền của cổ phiếu phổ thông trong năm,Số lượng bình quân gia quyền của cổ phiếu phổ thông trong năm,1.035.036.762,1.035.036.762,1.035.036.762,1035036762.0,1035036762.0,1035036762.0
