row_label_raw,row_label_full,col_0,2024Triệu VND,2023Triệu VND(Điều chỉnh lại),2023Triệu VND(Theo báo cáo trước đây),numeric__2024Triệu VND,numeric__2023Triệu VND(Điều chỉnh lại),numeric__2023Triệu VND(Theo báo cáo trước đây)
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,585.556,453.502,453.502,585556.0,453502.0,453502.0
"Số phân bổ vào quỹ khen thưởng, phúc lợi (*)","Số phân bổ vào quỹ khen thưởng, phúc lợi (*)","Số phân bổ vào quỹ khen thưởng, phúc lợi (*)",-,(40.541),-,,-40541.0,
Lợi nhuận thuần thuộc về cổ đông phổ thông,Lợi nhuận thuần thuộc về cổ đông phổ thông,Lợi nhuận thuần thuộc về cổ đông phổ thông,585.556,412.961,453.502,585556.0,412961.0,453502.0
