row_label_raw,row_label_full,Nhóm,Nhóm_1,Tính trạng quá hạn,numeric__Nhóm_1,numeric__Tính trạng quá hạn
4,4,4,Nợ nghi ngờ,"(a) Khoản nợ quá hạn từ 181 ngày đến 360 ngày, trừ khoản nợ phân loại vào nhóm nợ có rủi ro cao hơn theo quy định; hoặc(b) Khoản nợ cơ cấu lại thời hạn trả nợ lần đầu quá hạn đến 90 ngày theo thời hạn trả nợ được cơ cấu lại lần đầu, trừ khoản nợ phân loại vào nhóm nợ có rủi ro cao hơn theo quy định; hoặc(c) Khoản nợ cơ cấu lại thời hạn trả nợ lần thứ hai còn trong hạn, trừ khoản nợ đáp ứng tiêu chí được phân loại vào nhóm nợ có rủi ro thấp hơn và khoản nợ phân loại vào nhóm nợ có rủi ro cao hơn theo quy định; hoặc(d) Khoản nợ quy định tại điểm (d) của Nợ dưới tiêu chuẩn chưa thu hồi được trong thời gian từ 30 ngày đến 60 ngày kể từ ngày có quyết định thu hồi; hoặc(e) Khoản nợ phải thu hồi theo kết luận thanh tra, kiểm tra nhưng quá thời hạn thu hồi theo kết luận thanh tra, kiểm tra đến 60 ngày mà chưa thu hồi được; hoặc(f) Khoản nợ phải thu hồi theo quyết định thu hồi nợ trước hạn của Ngân hàng do khách hàng vi phạm thỏa thuận với Ngân hàng chưa thu hồi được trong thời gian từ 30 ngày đến 60 ngày kể từ ngày có quyết định thu hồi; hoặc(g) Khoản nợ được phân loại vào nhóm 4 do đáp ứng tiêu chí được phân loại vào nhóm nợ có rủi ro thấp hơn hoặc do khoản nợ phân loại vào nhóm nợ có rủi ro cao hơn theo quy định; hoặc(h) Khoản nợ phải phân loại vào nhóm 4 theo yêu cầu của NHNNVN phù hợp với mức độ rủi ro của khoản nợ đó căn cứ kết quả thanh tra, giám sát và thông tin tín dụng có liên quan.",,
5,5,5,Nợ có khả năng mất vốn,"(a) Khoản nợ quá hạn trên 360 ngày; hoặc(b) Khoản nợ cơ cấu lại thời hạn trả nợ lần đầu quá hạn từ 91 ngày trở lên theo thời hạn trả nợ được cơ cấu lại lần đầu; hoặc(c) Khoản nợ cơ cấu lại thời hạn trả nợ lần thứ hai quá hạn theo thời hạn trả nợ được cơ cấu lại lần thứ hai; hoặc(d) Khoản nợ cơ cấu lại thời hạn trả nợ lần thứ ba trở lên, trừ khoản nợ đáp ứng tiêu chí được phân loại vào nhóm nợ có rủi ro thấp hơn theo quy định; hoặc(e) Khoản nợ quy định tại điểm (d) của Nợ dưới tiêu chuẩn chưa thu hồi được trên 60 ngày kể từ ngày có quyết định thu hồi; hoặc(f) Khoản nợ phải thu hồi theo kết luận thanh tra, kiểm tra nhưng quá thời hạn thu hồi theo kết luận thanh tra, kiểm tra trên 60 ngày mà chưa thu hồi được; hoặc(g) Khoản nợ phải thu hồi theo quyết định thu hồi nợ trước hạn của Ngân hàng do khách hàng vi phạm thỏa thuận với Ngân hàng chưa thu hồi được trên 60 ngày kể từ ngày có quyết định thu hồi; hoặc(h) Khoản nợ của khách hàng là tổ chức tín dụng đang được kiểm soát đặc biệt, chi nhánh ngân hàng nước ngoài đang bị phong tòa vốn và tài sản; hoặc(i) Khoản nợ được phân loại vào nhóm 5 do đáp ứng tiêu chí được phân loại vào nhóm nợ có rủi ro cao hơn theo quy định; hoặc(j) Khoản nợ phải phân loại vào nhóm 5 theo yêu cầu eùa NHNNVN phù hợp với mức độ rủi ro của khoản nợ đó căn cứ kết quả thanh tra, giám sát và thông tin tín dụng có liên quan.",,
