row_label_raw,row_label_full,col_0,31/12/2024Triệu VND,31/12/2023Triệu VND,numeric__31/12/2024Triệu VND,numeric__31/12/2023Triệu VND
Mua nợ bằng VND,Mua nợ bằng VND,Mua nợ bằng VND,6.159.739,965.000,6159739.0,965000.0
Mua nợ bằng ngoại tệ,Mua nợ bằng ngoại tệ,Mua nợ bằng ngoại tệ,80.122,-,80122.0,
Dự phòng rủi ro hoạt động mua nợ (i),Dự phòng rủi ro hoạt động mua nợ (i),Dự phòng rủi ro hoạt động mua nợ (i),(46.799),(7.238),-46799.0,-7238.0
,,,6.193.062,957.762,6193062.0,957762.0
Giá trị nợ gốc và lãi của các khoản nợ đã mua như sau:,Giá trị nợ gốc và lãi của các khoản nợ đã mua như sau:,Giá trị nợ gốc và lãi của các khoản nợ đã mua như sau:,Giá trị nợ gốc và lãi của các khoản nợ đã mua như sau:,Giá trị nợ gốc và lãi của các khoản nợ đã mua như sau:,,
,,,31/12/2024Triệu VND,31/12/2023Triệu VND,,
Nợ gốc đã mua,Giá trị nợ gốc và lãi của các khoản nợ đã mua như sau: > Nợ gốc đã mua,Nợ gốc đã mua,6.145.861,965.000,6145861.0,965000.0
Lãi của khoản nợ đã mua,Giá trị nợ gốc và lãi của các khoản nợ đã mua như sau: > Lãi của khoản nợ đã mua,Lãi của khoản nợ đã mua,94.000,-,94000.0,
,,,6.239.861,965.000,6239861.0,965000.0
Phân tích chất lượng dư nợ của hoạt động mua nợ như sau:,Phân tích chất lượng dư nợ của hoạt động mua nợ như sau:,Phân tích chất lượng dư nợ của hoạt động mua nợ như sau:,Phân tích chất lượng dư nợ của hoạt động mua nợ như sau:,Phân tích chất lượng dư nợ của hoạt động mua nợ như sau:,,
,,,31/12/2024Triệu VND,31/12/2023Triệu VND,,
Nhóm 1 - Nợ đủ tiêu chuẩn,Phân tích chất lượng dư nợ của hoạt động mua nợ như sau: > Nhóm 1 - Nợ đủ tiêu chuẩn,Nhóm 1 - Nợ đủ tiêu chuẩn,6.239.861,965.000,6239861.0,965000.0
