row_label_raw,row_label_full,col_0,2024VND million,2023VND million,numeric__2024VND million,numeric__2023VND million
Số dư dấu năm,Số dư dấu năm,Số dư dấu năm,414.012,456.759,414012.0,456759.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,716.106,213.702,716106.0,213702.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(649.942),(256.449),-649942.0,-256449.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,480.176,414.012,480176.0,414012.0
