row_label_raw,row_label_full,Năm kết thúc ngày 31 tháng 12 năm 2024,Phát sinh trong năm > Số dư đầu năm Triệu VND,Phát sinh trong năm > Số phải nộp Triệu VND,Phát sinh trong năm > Số đã nộp /cán trừ Triệu VND,Phát sinh trong năm > Số dư cuối năm Triệu VND,numeric__Phát sinh trong năm > Số dư đầu năm Triệu VND,numeric__Phát sinh trong năm > Số phải nộp Triệu VND,numeric__Phát sinh trong năm > Số đã nộp /cán trừ Triệu VND,numeric__Phát sinh trong năm > Số dư cuối năm Triệu VND
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,(10.437),169.720,(105.913),53.370,-10437.0,169720.0,-105913.0,53370.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,(2.042),81.814,(74.910),4.862,-2042.0,81814.0,-74910.0,4862.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,7.214,95.343,(93.977),8.580,7214.0,95343.0,-93977.0,8580.0
,,,(5.265),346.877,(274.800),66.812,-5265.0,346877.0,-274800.0,66812.0
Trong đó:,Trong đó:,Trong đó:,,,,,,,,
▪ Phải thu,Trong đó: > ▪ Phải thu,▪ Phải thu,(12.479),,,-,-12479.0,,,
▪ Phải trả,Trong đó: > ▪ Phải trả,▪ Phải trả,7.214,,,66.812,7214.0,,,66812.0
