row_label_raw,row_label_full,col_0,31/12/2024 > Số cổ phần,31/12/2024 > Giá trịTriệu VND,31/12/2024 > Tỷ lệ sở hữu%,31/12/2023 > Số cổ phần,31/12/2023 > Giá trịTriệu VND,31/12/2023 > Tỷ lệ sở hữu%,numeric__31/12/2024 > Số cổ phần,numeric__31/12/2024 > Giá trịTriệu VND,numeric__31/12/2024 > Tỷ lệ sở hữu%,numeric__31/12/2023 > Số cổ phần,numeric__31/12/2023 > Giá trịTriệu VND,numeric__31/12/2023 > Tỷ lệ sở hữu%
Malayan Banking Berhad,Malayan Banking Berhad,Malayan Banking Berhad,169.683.552,1.696.836,"16,39",169.683.552,1.696.836,"16,39",169683552.0,1696836.0,16.39,169683552.0,1696836.0,16.39
Tập đoàn Geleximco – Công ty CP (“Geleximco”),Tập đoàn Geleximco – Công ty CP (“Geleximco”),Tập đoàn Geleximco – Công ty CP (“Geleximco”),132.264.340,1.322.643,"12,78",132.264.340,1.322.643,"12,78",132264340.0,1322643.0,12.78,132264340.0,1322643.0,12.78
Công ty Tài chính Quốc tế (“IFC”),Công ty Tài chính Quốc tế (“IFC”),Công ty Tài chính Quốc tế (“IFC”),-,-,-,84.875.882,848.759,"8,20",,,,84875882.0,848759.0,8.2
Các cổ đông khác,Các cổ đông khác,Các cổ đông khác,733.088.870,7.330.889,"70,83",648.212.988,6.482.130,"62,63",733088870.0,7330889.0,70.83,648212988.0,6482130.0,62.63
,,,1.035.036.762,10.350.368,"100,00",1.035.036.762,10.350.368,"100,00",1035036762.0,10350368.0,100.0,1035036762.0,10350368.0,100.0
