row_label_raw,row_label_full,col_0,2016VND,2015VNDĐã điều chỉnh lại,numeric__2016VND,numeric__2015VNDĐã điều chỉnh lại
Chi phí thuế hiện hành,Chi phí thuế hiện hành,Chi phí thuế hiện hành,Chi phí thuế hiện hành,Chi phí thuế hiện hành,,
Năm hiện hành,Chi phí thuế hiện hành > Năm hiện hành,Năm hiện hành,78.412.166.603,68.321.322.703,78412166603.0,68321322703.0
Dự phòng thiếu trong những năm trước,Chi phí thuế hiện hành > Dự phòng thiếu trong những năm trước,Dự phòng thiếu trong những năm trước,1.765.669.269,167.402.938,1765669269.0,167402938.0
,,,80.177.835.872,68.488.725.641,80177835872.0,68488725641.0
Chi phí thuế thu nhập hoãn lại,Chi phí thuế thu nhập hoãn lại,Chi phí thuế thu nhập hoãn lại,Chi phí thuế thu nhập hoãn lại,Chi phí thuế thu nhập hoãn lại,,
Phát sinh và hoàn nhập các chênh lệch tạm thời,Chi phí thuế thu nhập hoãn lại > Phát sinh và hoàn nhập các chênh lệch tạm thời,Phát sinh và hoàn nhập các chênh lệch tạm thời,24.000.499.701,30.545.170.555,24000499701.0,30545170555.0
Chi phí thuế thu nhập,Chi phí thuế thu nhập hoãn lại > Chi phí thuế thu nhập,Chi phí thuế thu nhập,104.178.335.573,99.033.896.196,104178335573.0,99033896196.0
