row_label_raw,row_label_full,col_0,Thuế suất,31/12/2016 VND,1/1/2016 VND,numeric__Thuế suất,numeric__31/12/2016 VND,numeric__1/1/2016 VND
Tài sản thuế thu nhập hoãn lại:,Tài sản thuế thu nhập hoãn lại:,Tài sản thuế thu nhập hoãn lại:,Tài sản thuế thu nhập hoãn lại:,Tài sản thuế thu nhập hoãn lại:,Tài sản thuế thu nhập hoãn lại:,,,
Tài sản cố định,Tài sản thuế thu nhập hoãn lại: > Tài sản cố định,Tài sản cố định,20%,2.757.493.791,8.941.954.844,0.2,2757493791.0,8941954844.0
Các khoản mục khác,Tài sản thuế thu nhập hoãn lại: > Các khoản mục khác,Các khoản mục khác,20%,4.950.207.304,3.876.703.689,0.2,4950207304.0,3876703689.0
Tổng tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại: > Tổng tài sản thuế thu nhập hoãn lại,Tổng tài sản thuế thu nhập hoãn lại,,7.707.701.095,12.818.658.533,,7707701095.0,12818658533.0
Thuế thu nhập hoãn lại phải trả:,Thuế thu nhập hoãn lại phải trả:,Thuế thu nhập hoãn lại phải trả:,Thuế thu nhập hoãn lại phải trả:,Thuế thu nhập hoãn lại phải trả:,Thuế thu nhập hoãn lại phải trả:,,,
"Phải thu tiền đèn bù, giải tỏa mặt bằng","Thuế thu nhập hoãn lại phải trả: > Phải thu tiền đèn bù, giải tỏa mặt bằng","Phải thu tiền đèn bù, giải tỏa mặt bằng",20%,-,23.864.518.959,0.2,,23864518959.0
Các khoản mục khác,Thuế thu nhập hoãn lại phải trả: > Các khoản mục khác,Các khoản mục khác,20%,64.896.986.719,22.142.925.497,0.2,64896986719.0,22142925497.0
Tổng thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả: > Tổng thuế thu nhập hoãn lại phải trả,Tổng thuế thu nhập hoãn lại phải trả,,64.896.986.719,46.007.444.456,,64896986719.0,46007444456.0
