row_label_raw,row_label_full,col_0,Giá gốc và số có khả năng trả nợ,Giá gốc và số có khả năng trả nợ_1,numeric__Giá gốc và số có khả năng trả nợ,numeric__Giá gốc và số có khả năng trả nợ_1
,,,31/12/2016VND,1/1/2016VND,,
Công ty TNHH Coats Phong Phú,Công ty TNHH Coats Phong Phú,Công ty TNHH Coats Phong Phú,34.703.399.592,27.671.551.336,34703399592.0,27671551336.0
Công ty Cổ phần Đệt May Quảng Phú,Công ty Cổ phần Đệt May Quảng Phú,Công ty Cổ phần Đệt May Quảng Phú,-,38.191.685.755,,38191685755.0
Tổng Công ty Việt Thắng - CTCP,Tổng Công ty Việt Thắng - CTCP,Tổng Công ty Việt Thắng - CTCP,8.109.361.341,7.100.882.915,8109361341.0,7100882915.0
Tổng Công ty May Nhà Bè - CTCP,Tổng Công ty May Nhà Bè - CTCP,Tổng Công ty May Nhà Bè - CTCP,8.657.272.681,24.236.373.310,8657272681.0,24236373310.0
Tổng Công ty May 10 - CTCP,Tổng Công ty May 10 - CTCP,Tổng Công ty May 10 - CTCP,-,2.823.799.815,,2823799815.0
Công ty Cổ phần Vinatex Quốc tế,Công ty Cổ phần Vinatex Quốc tế,Công ty Cổ phần Vinatex Quốc tế,24.801.868.113,-,24801868113.0,
Các công ty liên quan khác,Các công ty liên quan khác,Các công ty liên quan khác,6.853.132.838,5.912.642.291,6853132838.0,5912642291.0
,,,83.125.034.565,105.936.935.422,83125034565.0,105936935422.0
