row_label_raw,row_label_full,col_0,31/12/2016VND,1/1/2016VND,numeric__31/12/2016VND,numeric__1/1/2016VND
"Kinh phí công đoàn, bảo hiểm xã hội, bảo hiểm y tế","Kinh phí công đoàn, bảo hiểm xã hội, bảo hiểm y tế","Kinh phí công đoàn, bảo hiểm xã hội, bảo hiểm y tế",27.880.058.887,23.019.880.593,27880058887.0,23019880593.0
Phải trả về cổ phần hóa,Phải trả về cổ phần hóa,Phải trả về cổ phần hóa,7.677.704.301,5.762.899.011,7677704301.0,5762899011.0
Nhận ký quỹ và ký cược ngắn hạn,Nhận ký quỹ và ký cược ngắn hạn,Nhận ký quỹ và ký cược ngắn hạn,297.418.118,363.875.746,297418118.0,363875746.0
Phải trả lãi vay cho Công ty Mua bán nợ và tài sản tồn động của doanh nghiệp,Phải trả lãi vay cho Công ty Mua bán nợ và tài sản tồn động của doanh nghiệp,Phải trả lãi vay cho Công ty Mua bán nợ và tài sản tồn động của doanh nghiệp,18.936.155.635,17.627.731.759,18936155635.0,17627731759.0
Phải trả lãi vay khác,Phải trả lãi vay khác,Phải trả lãi vay khác,46.798.726.172,27.011.838.070,46798726172.0,27011838070.0
Phải trả cổ tức,Phải trả cổ tức,Phải trả cổ tức,14.730.104.706,27.619.916.234,14730104706.0,27619916234.0
Quỹ từ thiện,Quỹ từ thiện,Quỹ từ thiện,8.017.371.663,3.551.073.470,8017371663.0,3551073470.0
"Vốn xây dựng cơ bản thuộc trách nhiệm của Tập đoàn cho các trường đào tạo thực hiện dự án nâng cấp, mở rộng trường theo Quyết định số 16932/BTC-TCDN","Vốn xây dựng cơ bản thuộc trách nhiệm của Tập đoàn cho các trường đào tạo thực hiện dự án nâng cấp, mở rộng trường theo Quyết định số 16932/BTC-TCDN","Vốn xây dựng cơ bản thuộc trách nhiệm của Tập đoàn cho các trường đào tạo thực hiện dự án nâng cấp, mở rộng trường theo Quyết định số 16932/BTC-TCDN",47.184.176.063,68.455.091.012,47184176063.0,68455091012.0
Tiền chi hộ còn thừa phải trả lại,Tiền chi hộ còn thừa phải trả lại,Tiền chi hộ còn thừa phải trả lại,-,4.672.021.554,,4672021554.0
Tiền thường phải trả cho nhân viên,Tiền thường phải trả cho nhân viên,Tiền thường phải trả cho nhân viên,14.854.155.199,14.984.617.189,14854155199.0,14984617189.0
Nhận hỗ trợ vốn cho Dự án di đời,Nhận hỗ trợ vốn cho Dự án di đời,Nhận hỗ trợ vốn cho Dự án di đời,,,,
Tổng Công ty Cổ phần Dệt May Nam Định,Nhận hỗ trợ vốn cho Dự án di đời > Tổng Công ty Cổ phần Dệt May Nam Định,Tổng Công ty Cổ phần Dệt May Nam Định,-,54.477.154.476,,54477154476.0
Phải nộp Quỹ Hỗ trợ sắp xếp và phát triển doanh nghiệp (*),Nhận hỗ trợ vốn cho Dự án di đời > Phải nộp Quỹ Hỗ trợ sắp xếp và phát triển doanh nghiệp (*),Phải nộp Quỹ Hỗ trợ sắp xếp và phát triển doanh nghiệp (*),364.061.259.133,369.532.259.133,364061259133.0,369532259133.0
Các khoản phải trả khác,Nhận hỗ trợ vốn cho Dự án di đời > Các khoản phải trả khác,Các khoản phải trả khác,54.016.898.746,67.137.233.311,54016898746.0,67137233311.0
,,,604.454.028.623,684.215.591.558,604454028623.0,684215591558.0
