row_label_raw,row_label_full,col_0,2015,2015_1,2015_2,numeric__2015,numeric__2015_1,numeric__2015_2
,,,Theo báo cáo trước đây VND,Số điều chỉnh VND,Đã điều chỉnh lại VND,,,
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,15.180.850.358.432,25.096.933.344,15.205.947.291.776,15180850358432.0,25096933344.0,15205947291776.0
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,13.292.797.150.841,6.437.092.513,13.299.234.243.354,13292797150841.0,6437092513.0,13299234243354.0
Lợi nhuận kể toán trước thuế,Lợi nhuận kể toán trước thuế,Lợi nhuận kể toán trước thuế,627.261.336.353,18.659.840.831,645.921.177.184,627261336353.0,18659840831.0,645921177184.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,64.756.757.475,3.731.968.166,68.488.725.641,64756757475.0,3731968166.0,68488725641.0
Lợi nhuận sau thuế TNDN,Lợi nhuận sau thuế TNDN,Lợi nhuận sau thuế TNDN,531.959.408.323,14.927.872.665,546.887.280.988,531959408323.0,14927872665.0,546887280988.0
Lợi nhuận sau thuế TNDN phân bổ cho cổ đông của công ty mẹ,Lợi nhuận sau thuế TNDN phân bổ cho cổ đông của công ty mẹ,Lợi nhuận sau thuế TNDN phân bổ cho cổ đông của công ty mẹ,382.184.634.187,7.613.215.059,389.797.849.246,382184634187.0,7613215059.0,389797849246.0
Lợi nhuận sau thuế TNDN phân bổ cho cổ đông không kiểm soát,Lợi nhuận sau thuế TNDN phân bổ cho cổ đông không kiểm soát,Lợi nhuận sau thuế TNDN phân bổ cho cổ đông không kiểm soát,149.774.774.136,7.314.657.606,157.089.431.742,149774774136.0,7314657606.0,157089431742.0
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,764,16,780,764.0,16.0,780.0
