row_label_raw,row_label_full,col_0,Hạ tầngkhu công nghiệpVND,Nhà cửaVND,Vật kiến trúcVND,Tổng cộngVND,numeric__Hạ tầngkhu công nghiệpVND,numeric__Nhà cửaVND,numeric__Vật kiến trúcVND,numeric__Tổng cộngVND
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,,,,
Số dư đầu năm – đã điều chỉnh lại,Nguyên giá > Số dư đầu năm – đã điều chỉnh lại,Số dư đầu năm – đã điều chỉnh lại,99.294.687.146,49.076.159.710,588.145.491,148.958.992.347,99294687146.0,49076159710.0,588145491.0,148958992347.0
Số dư đầu năm – đã báo cáo trước đâyĐiều chỉnh lại (Thuyết minh 49),Số dư đầu năm – đã báo cáo trước đâyĐiều chỉnh lại (Thuyết minh 49),Số dư đầu năm – đã báo cáo trước đâyĐiều chỉnh lại (Thuyết minh 49),112.366.713.855(13.072.026.709),49.076.159.710-,588.145.491-,162.031.019.056(13.072.026.709),,,,
Tăng trong năm,Số dư đầu năm – đã báo cáo trước đâyĐiều chỉnh lại (Thuyết minh 49) > Tăng trong năm,Tăng trong năm,-,375.571.016,86.713.095,462.284.111,,375571016.0,86713095.0,462284111.0
Chuyển từ tài sản cố định hữu hình,Số dư đầu năm – đã báo cáo trước đâyĐiều chỉnh lại (Thuyết minh 49) > Chuyển từ tài sản cố định hữu hình,Chuyển từ tài sản cố định hữu hình,-,2.812.063.160,707.105.087,3.519.168.247,,2812063160.0,707105087.0,3519168247.0
Chuyển từ xây dựng cơ bản dở dang,Số dư đầu năm – đã báo cáo trước đâyĐiều chỉnh lại (Thuyết minh 49) > Chuyển từ xây dựng cơ bản dở dang,Chuyển từ xây dựng cơ bản dở dang,-,-,5.595.710.019,5.595.710.019,,,5595710019.0,5595710019.0
Giảm giá trị tương ứng với các hợp đồng cho thuê lại đấthgi nhận doanh thu một lần,Số dư đầu năm – đã báo cáo trước đâyĐiều chỉnh lại (Thuyết minh 49) > Giảm giá trị tương ứng với các hợp đồng cho thuê lại đấthgi nhận doanh thu một lần,Giảm giá trị tương ứng với các hợp đồng cho thuê lại đấthgi nhận doanh thu một lần,(32.854.588.185),-,-,(32.854.588.185),-32854588185.0,,,-32854588185.0
Số dư cuối năm,Số dư đầu năm – đã báo cáo trước đâyĐiều chỉnh lại (Thuyết minh 49) > Số dư cuối năm,Số dư cuối năm,66.440.098.961,52.263.793.886,6.977.673.692,125.681.566.539,66440098961.0,52263793886.0,6977673692.0,125681566539.0
