row_label_raw,row_label_full,col_0,1/1/2016VND,Số phải thu trong năm VND,Số đã được hoàn/ bù trừ trong năm VND,Giảm do mất quyền kiểm soát tại các công ty con VND,31/12/2016VND,numeric__1/1/2016VND,numeric__Số phải thu trong năm VND,numeric__Số đã được hoàn/ bù trừ trong năm VND,numeric__Giảm do mất quyền kiểm soát tại các công ty con VND,numeric__31/12/2016VND
Các khoản thuế đã nộp cho Nhà nước sẽ được hoàn lại,Các khoản thuế đã nộp cho Nhà nước sẽ được hoàn lại,Các khoản thuế đã nộp cho Nhà nước sẽ được hoàn lại,Các khoản thuế đã nộp cho Nhà nước sẽ được hoàn lại,Các khoản thuế đã nộp cho Nhà nước sẽ được hoàn lại,Các khoản thuế đã nộp cho Nhà nước sẽ được hoàn lại,Các khoản thuế đã nộp cho Nhà nước sẽ được hoàn lại,Các khoản thuế đã nộp cho Nhà nước sẽ được hoàn lại,,,,,
Thuế thu nhập doanh nghiệp,Các khoản thuế đã nộp cho Nhà nước sẽ được hoàn lại > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,4.946.448.512,495.042.241,(315.917.738),-,5.125.573.015,4946448512.0,495042241.0,-315917738.0,,5125573015.0
Thuế xuất nhập khẩu,Các khoản thuế đã nộp cho Nhà nước sẽ được hoàn lại > Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,6.154.334.982,42.664.014.908,(21.834.463.427),-,26.983.886.463,6154334982.0,42664014908.0,-21834463427.0,,26983886463.0
Thuế nhà đất,Các khoản thuế đã nộp cho Nhà nước sẽ được hoàn lại > Thuế nhà đất,Thuế nhà đất,-,4.266.504.920,(3.235.463.920),-,1.031.041.000,,4266504920.0,-3235463920.0,,1031041000.0
Các loại thuế khác,Các khoản thuế đã nộp cho Nhà nước sẽ được hoàn lại > Các loại thuế khác,Các loại thuế khác,1.609.196.589,778.104.448,(1.628.468.942),(7.601.425),751.230.670,1609196589.0,778104448.0,-1628468942.0,-7601425.0,751230670.0
Các khoản khác,Các khoản khác,Các khoản khác,Các khoản khác,Các khoản khác,Các khoản khác,Các khoản khác,Các khoản khác,,,,,
Các khoản khác,Các khoản khác > Các khoản khác,Các khoản khác,1.669.654.894,11.016.944,(1.039.238.595),-,641.433.243,1669654894.0,11016944.0,-1039238595.0,,641433243.0
,,,14.379.634.977,48.214.683.461,(28.053.552.622),(7.601.425),34.533.164.391,14379634977.0,48214683461.0,-28053552622.0,-7601425.0,34533164391.0
