row_label_raw,row_label_full,col_0,2016VND,2015VND,numeric__2016VND,numeric__2015VND
Chi phí nhân viên văn phòng,Chi phí nhân viên văn phòng,Chi phí nhân viên văn phòng,414.949.826.409,405.642.063.819,414949826409.0,405642063819.0
Chi phí đồ dùng văn phòng và vật liệu quản lý,Chi phí đồ dùng văn phòng và vật liệu quản lý,Chi phí đồ dùng văn phòng và vật liệu quản lý,22.654.479.893,27.141.768.451,22654479893.0,27141768451.0
Chi phí khấu hao và phân bổ,Chi phí khấu hao và phân bổ,Chi phí khấu hao và phân bổ,64.586.590.333,57.225.473.114,64586590333.0,57225473114.0
Trích lập dự phòng phải thu khó đòi,Trích lập dự phòng phải thu khó đòi,Trích lập dự phòng phải thu khó đòi,165.859.841.059,140.674.832.215,165859841059.0,140674832215.0
"Thuế, phí và lệ phí","Thuế, phí và lệ phí","Thuế, phí và lệ phí",39.338.999.260,29.775.361.405,39338999260.0,29775361405.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,75.681.585.097,83.709.355.103,75681585097.0,83709355103.0
Tiền thuê đất,Tiền thuê đất,Tiền thuê đất,32.998.277.446,30.585.104.221,32998277446.0,30585104221.0
Công tác phí,Công tác phí,Công tác phí,11.764.654.407,10.260.713.095,11764654407.0,10260713095.0
Chi phí tiếp khách,Chi phí tiếp khách,Chi phí tiếp khách,9.557.013.277,9.264.922.290,9557013277.0,9264922290.0
Chi phí đào tạo,Chi phí đào tạo,Chi phí đào tạo,137.609.909,2.218.480.000,137609909.0,2218480000.0
Chi phí khác,Chi phí khác,Chi phí khác,185.875.959.126,184.128.087.841,185875959126.0,184128087841.0
,,,1.023.404.836.216,980.626.161.554,1023404836216.0,980626161554.0
