row_label_raw,row_label_full,302.95.301.000,(10.034.338.753),292.260.962.247,numeric__(10.034.338.753),numeric__292.260.962.247
32.887.500.000,32.887.500.000,32.887.500.000,1.813.163.148,34.700.663.148,1813163148.0,34700663148.0
57.128.233.926,57.128.233.926,57.128.233.926,(35.264.631.316),21.863.602.610,-35264631316.0,21863602610.0
67.340.926,67.340.926,67.340.926,-,672.340.926,,672340926.0
392.983.375.852,392.983.375.852,392.983.375.852,(43.485.806.921),349.497.568.931,-43485806921.0,349497568931.0
