row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Doanh thu bán điện,Doanh thu bán điện,Doanh thu bán điện,28.861.091.116.361,27.209.024.575.478,28861091116361.0,27209024575478.0
Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,42.644.076.763,155.394.557.567,42644076763.0,155394557567.0
Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,797.797.608.478,666.301.266.433,797797608478.0,666301266433.0
Doanh thu hợp đồng xây lắp,Doanh thu hợp đồng xây lắp,Doanh thu hợp đồng xây lắp,8.519.235.000,181.049.978.689,8519235000.0,181049978689.0
,,,29.710.052.036.602,28.211.770.378.167,29710052036602.0,28211770378167.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu với bên liên quan(trình bày ở Thuyết minh số 35),Trong đó: > Doanh thu với bên liên quan(trình bày ở Thuyết minh số 35),Doanh thu với bên liên quan(trình bày ở Thuyết minh số 35),201.332.954.507,191.254.390.572,201332954507.0,191254390572.0
