row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1
,,,VND,VND,,
Vay theo lãi suất cố định,Vay theo lãi suất cố định,Vay theo lãi suất cố định,3.565.103.746.483,4.191.097.085.978,3565103746483.0,4191097085978.0
Vay theo lãi suất thả nổi,Vay theo lãi suất thả nổi,Vay theo lãi suất thả nổi,21.172.538.469.978,26.230.583.978.128,21172538469978.0,26230583978128.0
,,,24.737.642.216.461,30.421.681.064.106,24737642216461.0,30421681064106.0
