row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Số đầu năm,Số đầu năm,Số đầu năm,966.856.412.596,724.548.904.498,966856412596.0,724548904498.0
Trích lập dự phòng bổ sung trong năm,Trích lập dự phòng bổ sung trong năm,Trích lập dự phòng bổ sung trong năm,2.038.299.219.692,887.493.116.906,2038299219692.0,887493116906.0
Các khoản dự phòng đã sử dụng,Các khoản dự phòng đã sử dụng,Các khoản dự phòng đã sử dụng,(2.488.455.242.765),(645.185.608.808),-2488455242765.0,-645185608808.0
Số cuối năm,Số cuối năm,Số cuối năm,516.700.389.523,966.856.412.596,516700389523.0,966856412596.0
,,,Số cuối năm,Số đầu năm,,
,,,VND,VND,,
Chi tiết:,Chi tiết:,Chi tiết:,Chi tiết:,Chi tiết:,,
Dự phòng phải trả ngắn hạn,Chi tiết: > Dự phòng phải trả ngắn hạn,Dự phòng phải trả ngắn hạn,482.859.558.359,913.550.960.707,482859558359.0,913550960707.0
Dự phòng phải trả dài hạn,Chi tiết: > Dự phòng phải trả dài hạn,Dự phòng phải trả dài hạn,33.840.831.164,53.305.451.889,33840831164.0,53305451889.0
,,,516.700.389.523,966.856.412.596,516700389523.0,966856412596.0
