row_label_raw,row_label_full,Trong vòng một năm,Số cuối nămVND > 5.959.085.181.465,Số đầu nămVND > 5.752.830.032.679,numeric__Số cuối nămVND > 5.959.085.181.465,numeric__Số đầu nămVND > 5.752.830.032.679
Trong nằm thứ hai,Trong nằm thứ hai,Trong nằm thứ hai,5.680.800.092.672,5.945.191.833.608,5680800092672.0,5945191833608.0
Từ nằm thứ ba đến nằm thứ năm,Từ nằm thứ ba đến nằm thứ năm,Từ nằm thứ ba đến nằm thứ năm,10.054.972.605.991,14.243.668.217.520,10054972605991.0,14243668217520.0
Sau nằm năm,Sau nằm năm,Sau nằm năm,3.042.784.336.333,4.479.990.980.299,3042784336333.0,4479990980299.0
,,,24.737.642.216.461,30.421.681.064.106,24737642216461.0,30421681064106.0
Trừ: số phải trả trong vòng 12 tháng,Trừ: số phải trả trong vòng 12 tháng,Trừ: số phải trả trong vòng 12 tháng,5.959.085.181.465,5.752.830.032.679,5959085181465.0,5752830032679.0
(được trình bày ở phần vay và nợ ngắn hạn),(được trình bày ở phần vay và nợ ngắn hạn),(được trình bày ở phần vay và nợ ngắn hạn),,,,
Số phải trả sau 12 tháng,(được trình bày ở phần vay và nợ ngắn hạn) > Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,18.778.557.034.996,24.668.851.031.427,18778557034996.0,24668851031427.0
