row_label_raw,row_label_full,"179B Đường Lê Hồng Phong, Phường Trà An, Quận Bình Thủy, Thành phố Cần Thơ."
"Tổ 2, Áp Dương Tơ, Xã Dương Tơ, Thành phố Phú Quốc, Tỉnh Kiên Giang.","Tổ 2, Áp Dương Tơ, Xã Dương Tơ, Thành phố Phú Quốc, Tỉnh Kiên Giang.","Tổ 2, Áp Dương Tơ, Xã Dương Tơ, Thành phố Phú Quốc, Tỉnh Kiên Giang."
"Sân bay Sao Vàng, Thị trấn Sao Vàng, Thọ Xuân, Tỉnh Thanh Hóa.","Sân bay Sao Vàng, Thị trấn Sao Vàng, Thọ Xuân, Tỉnh Thanh Hóa.","Sân bay Sao Vàng, Thị trấn Sao Vàng, Thọ Xuân, Tỉnh Thanh Hóa."
Xã Lộc Ninh - Thành phố Đồng Hới - Tỉnh Quảng Bình.,Xã Lộc Ninh - Thành phố Đồng Hới - Tỉnh Quảng Bình.,Xã Lộc Ninh - Thành phố Đồng Hới - Tỉnh Quảng Bình.
"Xã Tam Nghĩa, Huyện Núi Thành, Tỉnh Quảng Nam.","Xã Tam Nghĩa, Huyện Núi Thành, Tỉnh Quảng Nam.","Xã Tam Nghĩa, Huyện Núi Thành, Tỉnh Quảng Nam."
"Đường 17/3, Phường Thống Nhất, Thành phố Pleiku, Tỉnh Gia Lai.","Đường 17/3, Phường Thống Nhất, Thành phố Pleiku, Tỉnh Gia Lai.","Đường 17/3, Phường Thống Nhất, Thành phố Pleiku, Tỉnh Gia Lai."
"Số 1 Nguyễn Tất Thành, Phường Lý Thường Kiệt, Thành phố Quy Nhơn, Tỉnh Bình Định.","Số 1 Nguyễn Tất Thành, Phường Lý Thường Kiệt, Thành phố Quy Nhơn, Tỉnh Bình Định.","Số 1 Nguyễn Tất Thành, Phường Lý Thường Kiệt, Thành phố Quy Nhơn, Tỉnh Bình Định."
"Khu phố 4, Phường Phú Thạnh, Thành phố Tuy Hòa, Tỉnh Phú Yên.","Khu phố 4, Phường Phú Thạnh, Thành phố Tuy Hòa, Tỉnh Phú Yên.","Khu phố 4, Phường Phú Thạnh, Thành phố Tuy Hòa, Tỉnh Phú Yên."
"Tổ Dân phố 10, Phường Thanh Trường, Thành phố Điện Biên Phủ, Tỉnh Điện Biên.","Tổ Dân phố 10, Phường Thanh Trường, Thành phố Điện Biên Phủ, Tỉnh Điện Biên.","Tổ Dân phố 10, Phường Thanh Trường, Thành phố Điện Biên Phủ, Tỉnh Điện Biên."
"Huyện Mai Sơn, Tỉnh Sơn La.","Huyện Mai Sơn, Tỉnh Sơn La.","Huyện Mai Sơn, Tỉnh Sơn La."
"Tiểu khu 1, Thị trấn Côn Đảo, Huyện Côn Đảo, Tỉnh Bà Rịa - Vũng Tàu.","Tiểu khu 1, Thị trấn Côn Đảo, Huyện Côn Đảo, Tỉnh Bà Rịa - Vũng Tàu.","Tiểu khu 1, Thị trấn Côn Đảo, Huyện Côn Đảo, Tỉnh Bà Rịa - Vũng Tàu."
"418 Đường Cách Mạng Tháng 8, Phường Vĩnh Lợi, Thành phố Rạch Giá, Tỉnh Kiên Giang.","418 Đường Cách Mạng Tháng 8, Phường Vĩnh Lợi, Thành phố Rạch Giá, Tỉnh Kiên Giang.","418 Đường Cách Mạng Tháng 8, Phường Vĩnh Lợi, Thành phố Rạch Giá, Tỉnh Kiên Giang."
"Số 93, Đường Lý Thường Kiệt, Phường 6, Thành phố Cà Mau.","Số 93, Đường Lý Thường Kiệt, Phường 6, Thành phố Cà Mau.","Số 93, Đường Lý Thường Kiệt, Phường 6, Thành phố Cà Mau."
