row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu năm(Trình bày lại)VND,numeric__Số cuối nămVND,numeric__Số đầu năm(Trình bày lại)VND
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",225.265.336.149,207.696.359.659,225265336149.0,207696359659.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",3.448.244.839,961.179.147,3448244839.0,961179147.0
"Chi phí sản xuất, kinh doanh dở dang","Chi phí sản xuất, kinh doanh dở dang","Chi phí sản xuất, kinh doanh dở dang",11.047.350.000,44.749.374.000,11047350000.0,44749374000.0
Hàng hóa,Hàng hóa,Hàng hóa,228.299.355.722,198.953.609.132,228299355722.0,198953609132.0
,,,468.060.286.710,452.360.521.938,468060286710.0,452360521938.0
