row_label_raw,row_label_full,col_0,Số đầu năm (Trình bày lại) > Giá trị VND,Số đầu năm (Trình bày lại) > Số có khả năng trả nợ VND,Trong năm > Phân loại vay dài hạn đến hạn trả VND,Trong năm > Trả gốc vay VND,Trong năm > Đánh giá lại chênh lệch tỷ giá cuối năm VND,Số cuối năm > Giá trị VND,Số cuối năm > Số có khả năng trả nợ VND,numeric__Số đầu năm (Trình bày lại) > Giá trị VND,numeric__Số đầu năm (Trình bày lại) > Số có khả năng trả nợ VND,numeric__Trong năm > Phân loại vay dài hạn đến hạn trả VND,numeric__Trong năm > Trả gốc vay VND,numeric__Trong năm > Đánh giá lại chênh lệch tỷ giá cuối năm VND,numeric__Số cuối năm > Giá trị VND,numeric__Số cuối năm > Số có khả năng trả nợ VND
a. Vay dài hạn đến hạn trả,a. Vay dài hạn đến hạn trả,a. Vay dài hạn đến hạn trả,366.327.406.916,366.327.406.916,426.090.355.106,(366.327.406.916),(15.669.442.574),410.420.912.532,410.420.912.532,366327406916.0,366327406916.0,426090355106.0,-366327406916.0,-15669442574.0,410420912532.0,410420912532.0
Ngân hàng hợp tác Quốc tế Nhật Bản - Dự án xây dựng nhà ga hành khách Quốc tế sân bay Tân Sơn Nhất bằng nguồn vốn ODA (i),Ngân hàng hợp tác Quốc tế Nhật Bản - Dự án xây dựng nhà ga hành khách Quốc tế sân bay Tân Sơn Nhất bằng nguồn vốn ODA (i),Ngân hàng hợp tác Quốc tế Nhật Bản - Dự án xây dựng nhà ga hành khách Quốc tế sân bay Tân Sơn Nhất bằng nguồn vốn ODA (i),129.015.910.736,129.015.910.736,129.015.910.736,(129.015.910.736),(6.667.186.684),122.348.724.052,122.348.724.052,129015910736.0,129015910736.0,129015910736.0,-129015910736.0,-6667186684.0,122348724052.0,122348724052.0
Hiệp định vay vốn VNXVII-6 Dự án xây dựng nhà ga T2 Cằng Hàng không Quốc tế Nội Bài bằng nguồn vốn ODA (ii),Hiệp định vay vốn VNXVII-6 Dự án xây dựng nhà ga T2 Cằng Hàng không Quốc tế Nội Bài bằng nguồn vốn ODA (ii),Hiệp định vay vốn VNXVII-6 Dự án xây dựng nhà ga T2 Cằng Hàng không Quốc tế Nội Bài bằng nguồn vốn ODA (ii),66.898.124.370,66.898.124.370,66.898.124.370,(66.898.124.370),(2.027.215.890),64.870.908.480,64.870.908.480,66898124370.0,66898124370.0,66898124370.0,-66898124370.0,-2027215890.0,64870908480.0,64870908480.0
Hiệp định vay vốn số VN11-P6 Dự án xây dựng nhà ga T2 Cằng Hàng không Quốc tế Nội Bài bằng nguồn vốn ODA (iii),Hiệp định vay vốn số VN11-P6 Dự án xây dựng nhà ga T2 Cằng Hàng không Quốc tế Nội Bài bằng nguồn vốn ODA (iii),Hiệp định vay vốn số VN11-P6 Dự án xây dựng nhà ga T2 Cằng Hàng không Quốc tế Nội Bài bằng nguồn vốn ODA (iii),110.647.680.000,110.647.680.000,110.647.680.000,(110.647.680.000),(3.352.960.000),107.294.720.000,107.294.720.000,110647680000.0,110647680000.0,110647680000.0,-110647680000.0,-3352960000.0,107294720000.0,107294720000.0
Hiệp định vay vốn số VN13-P3 Dự án Xây dựng Nhà Ga T2 Cằng Hàng không Quốc tế Nội Bài (iv),Hiệp định vay vốn số VN13-P3 Dự án Xây dựng Nhà Ga T2 Cằng Hàng không Quốc tế Nội Bài (iv),Hiệp định vay vốn số VN13-P3 Dự án Xây dựng Nhà Ga T2 Cằng Hàng không Quốc tế Nội Bài (iv),59.765.691.810,59.765.691.810,119.528.640.000,(59.765.691.810),(3.622.080.000),115.906.560.000,115.906.560.000,59765691810.0,59765691810.0,119528640000.0,-59765691810.0,-3622080000.0,115906560000.0,115906560000.0
