row_label_raw,row_label_full,col_0,VND,numeric__VND
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,
Số dư đầu năm và số dư cuối năm,Nguyên giá > Số dư đầu năm và số dư cuối năm,Số dư đầu năm và số dư cuối năm,750.964.625.546,750964625546.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,
Số dư đầu năm,Giá trị hao mòn lũy kế > Số dư đầu năm,Số dư đầu năm,597.931.713.421,597931713421.0
Phân bổ trong năm,Giá trị hao mòn lũy kế > Phân bổ trong năm,Phân bổ trong năm,27.366.899.710,27366899710.0
Số dư cuối năm,Giá trị hao mòn lũy kế > Số dư cuối năm,Số dư cuối năm,625.298.613.131,625298613131.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,
Số dư đầu năm,Giá trị còn lại > Số dư đầu năm,Số dư đầu năm,153.032.912.125,153032912125.0
Số dư cuối năm,Giá trị còn lại > Số dư cuối năm,Số dư cuối năm,125.666.012.415,125666012415.0
