row_label_raw,row_label_full,col_0,2023Số cổ phiếu,2022Số cổ phiếu,numeric__2023Số cổ phiếu,numeric__2022Số cổ phiếu
Số cổ phiếu phổ thông đã phát hành đầu năm– hiện đang lưu hành,Số cổ phiếu phổ thông đã phát hành đầu năm– hiện đang lưu hành,Số cổ phiếu phổ thông đã phát hành đầu năm– hiện đang lưu hành,716.546.491,715.878.430,716546491.0,715878430.0
Ảnh hưởng của việc phát hành cổ phiếu trong năm,Ảnh hưởng của việc phát hành cổ phiếu trong năm,Ảnh hưởng của việc phát hành cổ phiếu trong năm,-,254.412,,254412.0
Số cổ phiếu phổ thông bình quân gia quyền trong năm– hiện đang lưu hành,Số cổ phiếu phổ thông bình quân gia quyền trong năm– hiện đang lưu hành,Số cổ phiếu phổ thông bình quân gia quyền trong năm– hiện đang lưu hành,716.546.491,716.132.842,716546491.0,716132842.0
