row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2023VND > 54.526.443.388,Phát sinhVND > 4.654.537.263.782,NộpVND > (853.004.150.414),Khấu trừ/Hoàn lạiVND > (3.755.243.724.573),Phân loại lạiVND > -,31/12/2023VND > 100.815.832.183,numeric__1/1/2023VND > 54.526.443.388,numeric__Phát sinhVND > 4.654.537.263.782,numeric__NộpVND > (853.004.150.414),numeric__Khấu trừ/Hoàn lạiVND > (3.755.243.724.573),numeric__Phân loại lạiVND > -,numeric__31/12/2023VND > 100.815.832.183
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,31.620.098.386,(31.620.098.386),-,-,-,,31620098386.0,-31620098386.0,,,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,163.213.798.814,1.055.018.789.136,(731.465.659.511),-,(2.728.399.426),484.038.529.013,163213798814.0,1055018789136.0,-731465659511.0,,-2728399426.0,484038529013.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,6.075.763.060,137.279.592.356,(117.288.412.450),(21.934.816.495),2.874.651.652,7.006.778.123,6075763060.0,137279592356.0,-117288412450.0,-21934816495.0,2874651652.0,7006778123.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,1.860.017.810,161.188.791.457,(161.877.990.564),-,-,1.170.818.703,1860017810.0,161188791457.0,-161877990564.0,,,1170818703.0
,,,225.676.023.072,6.039.644.535.117,(1.895.256.311.325),(3.777.178.541.068),146.252.226,593.031.958.022,225676023072.0,6039644535117.0,-1895256311325.0,-3777178541068.0,146252226.0,593031958022.0
