row_label_raw,row_label_full,col_0,31/12/2023VND,1/1/2023VND,numeric__31/12/2023VND,numeric__1/1/2023VND
"Chi phí quảng cáo, khuyến mãi và hỗ trợ bán hàng","Chi phí quảng cáo, khuyến mãi và hỗ trợ bán hàng","Chi phí quảng cáo, khuyến mãi và hỗ trợ bán hàng",1.423.832.535.929,795.007.028.724,1423832535929.0,795007028724.0
Thường và lương tháng 13,Thường và lương tháng 13,Thường và lương tháng 13,286.519.904.907,216.914.450.978,286519904907.0,216914450978.0
Phải trả mua hàng hóa,Phải trả mua hàng hóa,Phải trả mua hàng hóa,157.122.404.546,136.490.994.684,157122404546.0,136490994684.0
Chi phí trưng bày,Chi phí trưng bày,Chi phí trưng bày,105.491.746.264,30.866.532.380,105491746264.0,30866532380.0
Chi phí kho vận,Chi phí kho vận,Chi phí kho vận,103.235.208.936,89.456.440.246,103235208936.0,89456440246.0
Chiết khấu thương mại,Chiết khấu thương mại,Chiết khấu thương mại,47.908.590.925,49.446.887.596,47908590925.0,49446887596.0
Chi phí xây dựng cơ bản dở dang,Chi phí xây dựng cơ bản dở dang,Chi phí xây dựng cơ bản dở dang,43.905.616.688,33.514.858.628,43905616688.0,33514858628.0
Chi phí công nghệ thông tin,Chi phí công nghệ thông tin,Chi phí công nghệ thông tin,36.874.662.212,23.662.966.359,36874662212.0,23662966359.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,20.147.882.808,34.555.531.409,20147882808.0,34555531409.0
Chi phí nghiên cứu thị trường,Chi phí nghiên cứu thị trường,Chi phí nghiên cứu thị trường,11.622.522.038,6.997.977.043,11622522038.0,6997977043.0
Chi phí khác,Chi phí khác,Chi phí khác,148.639.828.902,104.457.860.445,148639828902.0,104457860445.0
,,,2.385.300.904.155,1.521.371.528.492,2385300904155.0,1521371528492.0
