row_label_raw,row_label_full,col_0,2023VND,2022VND,numeric__2023VND,numeric__2022VND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,8.098.846.606.679,6.243.360.910.765,8098846606679.0,6243360910765.0
Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,Thuế tính theo thuế suất của Công ty,1.619.769.321.336,1.248.672.182.153,1619769321336.0,1248672182153.0
Lỗ tính thuế đã sử dụng,Lỗ tính thuế đã sử dụng,Lỗ tính thuế đã sử dụng,(1.717.226.010),(4.625.722.462),-1717226010.0,-4625722462.0
Ảnh hưởng của các mức thuế suất ưu đãi áp dụng cho các công ty con,Ảnh hưởng của các mức thuế suất ưu đãi áp dụng cho các công ty con,Ảnh hưởng của các mức thuế suất ưu đãi áp dụng cho các công ty con,(713.203.711.097),(530.531.361.372),-713203711097.0,-530531361372.0
Thu nhập không chịu thuế,Thu nhập không chịu thuế,Thu nhập không chịu thuế,(2.332.597.301),-,-2332597301.0,
Ảnh hưởng của phần lãi trong một công ty liên kết,Ảnh hưởng của phần lãi trong một công ty liên kết,Ảnh hưởng của phần lãi trong một công ty liên kết,(11.732.259.739),(2.659.217.000),-11732259739.0,-2659217000.0
Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,4.238.605.188,10.373.490.929,4238605188.0,10373490929.0
Dự phòng thiếu/(thừa) trong những nằm trước,Dự phòng thiếu/(thừa) trong những nằm trước,Dự phòng thiếu/(thừa) trong những nằm trước,1.140.264.003,(5.927.068.534),1140264003.0,-5927068534.0
Ảnh hưởng của phân bổ lợi thế thương mại,Ảnh hưởng của phân bổ lợi thế thương mại,Ảnh hưởng của phân bổ lợi thế thương mại,5.473.379.958,11.296.751.077,5473379958.0,11296751077.0
Thay đổi tài sản thuế thu nhập hoãn lại chưa được ghi nhận (*),Thay đổi tài sản thuế thu nhập hoãn lại chưa được ghi nhận (*),Thay đổi tài sản thuế thu nhập hoãn lại chưa được ghi nhận (*),3.040.585.196,1.558.399.127,3040585196.0,1558399127.0
Thay đổi khác trong chênh lệch tạm thời,Thay đổi khác trong chênh lệch tạm thời,Thay đổi khác trong chênh lệch tạm thời,-,(18.664.434.701),,-18664434701.0
Ảnh hưởng từ ngừng hợp nhất một công ty con,Ảnh hưởng từ ngừng hợp nhất một công ty con,Ảnh hưởng từ ngừng hợp nhất một công ty con,-,1.060.782.467,,1060782467.0
,,,904.676.361.534,710.553.801.684,904676361534.0,710553801684.0
