row_label_raw,row_label_full,col_0,Vốn cổ phần VND,Thặng dư vốn cổ phần VND,Vốn khác của chủ sở hữu VND,Cổ phiếu quỹ VND,Chênh lệch tỷ giá hối đoái VND,Quỹ đầu tư phát triển VND,Lợi nhuận sau thuế chưa phân phối VND,Lợi ích cổ đông không kiểm soát VND,Tổng VND,numeric__Vốn cổ phần VND,numeric__Thặng dư vốn cổ phần VND,numeric__Vốn khác của chủ sở hữu VND,numeric__Cổ phiếu quỹ VND,numeric__Chênh lệch tỷ giá hối đoái VND,numeric__Quỹ đầu tư phát triển VND,numeric__Lợi nhuận sau thuế chưa phân phối VND,numeric__Lợi ích cổ đông không kiểm soát VND,numeric__Tổng VND
Số dư tại ngày 1 tháng 1 năm 2023,Số dư tại ngày 1 tháng 1 năm 2023,Số dư tại ngày 1 tháng 1 năm 2023,7.274.618.790.000,3.610.328.815.858,(265.775.657.006),(994.666.327.121),7.418.664.660,22.731.972.844,12.263.423.092.167,527.565.855.752,22.445.645.207.154,7274618790000.0,3610328815858.0,-265775657006.0,-994666327121.0,7418664660.0,22731972844.0,12263423092167.0,527565855752.0,22445645207154.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,-,-,-,-,7.085.163.985.394,109.006.259.751,7.194.170.245.145,,,,,,,7085163985394.0,109006259751.0,7194170245145.0
Cổ tức (Thuyết minh 25),Cổ tức (Thuyết minh 25),Cổ tức (Thuyết minh 25),-,-,-,-,-,-,(3.224.459.209.500),-,(3.224.459.209.500),,,,,,,-3224459209500.0,,-3224459209500.0
Cổ tức công bố bồi các công ty con,Cổ tức công bố bồi các công ty con,Cổ tức công bố bồi các công ty con,-,-,-,-,-,-,-,(40.701.964.000),(40.701.964.000),,,,,,,,-40701964000.0,-40701964000.0
Chênh lệch quy đổi ngoại tệ,Chênh lệch quy đổi ngoại tệ,Chênh lệch quy đổi ngoại tệ,-,-,-,-,904.899.530,-,-,91,904.899.621,,,,,904899530.0,,,91.0,904899621.0
Số dư tại ngày 31 tháng 12 năm 2023,Số dư tại ngày 31 tháng 12 năm 2023,Số dư tại ngày 31 tháng 12 năm 2023,7.274.618.790.000,3.610.328.815.858,(265.775.657.006),(994.666.327.121),8.323.564.190,22.731.972.844,16.124.127.868.061,595.870.151.594,26.375.559.178.420,7274618790000.0,3610328815858.0,-265775657006.0,-994666327121.0,8323564190.0,22731972844.0,16124127868061.0,595870151594.0,26375559178420.0
