row_label_raw,row_label_full,col_0,Nhà cửa VND,Cơ sở hạ tầng VND,Tổng VND,numeric__Nhà cửa VND,numeric__Cơ sở hạ tầng VND,numeric__Tổng VND
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,,,
Số dư đầu năm và số dư cuối năm,Nguyên giá > Số dư đầu năm và số dư cuối năm,Số dư đầu năm và số dư cuối năm,18.016.283.093,611.690.825,18.627.973.918,18016283093.0,611690825.0,18627973918.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,,,
Số dư đầu năm,Giá trị hao mòn lũy kế > Số dư đầu năm,Số dư đầu năm,11.082.182.048,186.330.674,11.268.512.722,11082182048.0,186330674.0,11268512722.0
Khấu hao trong năm,Giá trị hao mòn lũy kế > Khấu hao trong năm,Khấu hao trong năm,1.546.004.760,63.647.458,1.609.652.218,1546004760.0,63647458.0,1609652218.0
Số dư cuối năm,Giá trị hao mòn lũy kế > Số dư cuối năm,Số dư cuối năm,12.628.186.808,249.978.132,12.878.164.940,12628186808.0,249978132.0,12878164940.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,,,
Số dư đầu năm,Giá trị còn lại > Số dư đầu năm,Số dư đầu năm,6.934.101.045,425.360.151,7.359.461.196,6934101045.0,425360151.0,7359461196.0
Số dư cuối năm,Giá trị còn lại > Số dư cuối năm,Số dư cuối năm,5.388.096.285,361.712.693,5.749.808.978,5388096285.0,361712693.0,5749808978.0
