row_label_raw,row_label_full,CHỈ TIÊU,Thuyết minh,Năm 2018,Năm 2017,numeric__Thuyết minh,numeric__Năm 2018,numeric__Năm 2017
LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,
01. Thu nhập lãi và các khoản thu nhập tương tự nhận được,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 01. Thu nhập lãi và các khoản thu nhập tương tự nhận được,01. Thu nhập lãi và các khoản thu nhập tương tự nhận được,,1.524.023,1.545.560,,1524023.0,1545560.0
02. Chi phí lãi và các khoản thu nhập tương tự đã trả,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 02. Chi phí lãi và các khoản thu nhập tương tự đã trả,02. Chi phí lãi và các khoản thu nhập tương tự đã trả,,(853.762),(852.983),,-853762.0,-852983.0
03. Thu nhập từ hoạt động dịch vụ nhận được,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 03. Thu nhập từ hoạt động dịch vụ nhận được,03. Thu nhập từ hoạt động dịch vụ nhận được,,42.974,37.931,,42974.0,37931.0
"04. Chênh lệch số tiền thực thu/ thực chi từ hoạt động kinh doanh (ngoại tệ, vàng bạc, chứng khoán)","LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 04. Chênh lệch số tiền thực thu/ thực chi từ hoạt động kinh doanh (ngoại tệ, vàng bạc, chứng khoán)","04. Chênh lệch số tiền thực thu/ thực chi từ hoạt động kinh doanh (ngoại tệ, vàng bạc, chứng khoán)",,24.841,18.323,,24841.0,18323.0
05. Thu nhập khác,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 05. Thu nhập khác,05. Thu nhập khác,,(3.824),(21.831),,-3824.0,-21831.0
"06. Tiền thu các khoản nợ đã được xử lý hoả, bù đắp bằng nguồn rủi ro","LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 06. Tiền thu các khoản nợ đã được xử lý hoả, bù đắp bằng nguồn rủi ro","06. Tiền thu các khoản nợ đã được xử lý hoả, bù đắp bằng nguồn rủi ro",,118.859,47.424,,118859.0,47424.0
"07. Tiền chỉ trả cho nhân viên và hoạt động quản lý, công vụ","LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 07. Tiền chỉ trả cho nhân viên và hoạt động quản lý, công vụ","07. Tiền chỉ trả cho nhân viên và hoạt động quản lý, công vụ",,(400.141),(358.648),,-400141.0,-358648.0
08. Tiền thuế thu nhập thực nộp trong năm,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > 08. Tiền thuế thu nhập thực nộp trong năm,08. Tiền thuế thu nhập thực nộp trong năm,,(13.336),(36.311),,-13336.0,-36311.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,,439.634,379.465,,439634.0,379465.0
Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,,,
09. (Tăng)/Giám các khoản tiền và cho vay các TCTD khác,Những thay đổi về tài sản hoạt động > 09. (Tăng)/Giám các khoản tiền và cho vay các TCTD khác,09. (Tăng)/Giám các khoản tiền và cho vay các TCTD khác,,(75.000),(25.000),,-75000.0,-25000.0
10. (Tăng)/Giám các khoản về kinh doanh chứng khoán,Những thay đổi về tài sản hoạt động > 10. (Tăng)/Giám các khoản về kinh doanh chứng khoán,10. (Tăng)/Giám các khoản về kinh doanh chứng khoán,,(197.468),775.002,,-197468.0,775002.0
11. (Tăng)/Giám các công cụ tài chính phải sinh và các tài sản tài chính khác,11. (Tăng)/Giám các công cụ tài chính phải sinh và các tài sản tài chính khác,11. (Tăng)/Giám các công cụ tài chính phải sinh và các tài sản tài chính khác,,-,-,,,
12. (Tăng)/Giám các khoản cho vay khách hàng,11. (Tăng)/Giám các công cụ tài chính phải sinh và các tài sản tài chính khác > 12. (Tăng)/Giám các khoản cho vay khách hàng,12. (Tăng)/Giám các khoản cho vay khách hàng,,434.345,(1.571.802),,434345.0,-1571802.0
13. Giám nguồn dự phòng đề bù đắp tồn thất các khoản,11. (Tăng)/Giám các công cụ tài chính phải sinh và các tài sản tài chính khác > 13. Giám nguồn dự phòng đề bù đắp tồn thất các khoản,13. Giám nguồn dự phòng đề bù đắp tồn thất các khoản,,(286.672),(209.802),,-286672.0,-209802.0
14. (Tăng)/Giám khác về tài sản hoạt động,11. (Tăng)/Giám các công cụ tài chính phải sinh và các tài sản tài chính khác > 14. (Tăng)/Giám khác về tài sản hoạt động,14. (Tăng)/Giám khác về tài sản hoạt động,,(117.872),(76.525),,-117872.0,-76525.0
