row_label_raw,row_label_full,- Trái phiếu Chính phủ và Trái phiếu Đô thị,931.519,1.333.033,numeric__931.519,numeric__1.333.033
Cộng,Cộng,Cộng,931.519,1.333.033,931519.0,1333033.0
. Trái phiếu đặc biệt do VAMC phát hành,. Trái phiếu đặc biệt do VAMC phát hành,. Trái phiếu đặc biệt do VAMC phát hành,31/12/2018,31/12/2017,,
- Mệnh giá trải phiếu đặc biệt (1),. Trái phiếu đặc biệt do VAMC phát hành > - Mệnh giá trải phiếu đặc biệt (1),- Mệnh giá trải phiếu đặc biệt (1),1.132.830,613.037,1132830.0,613037.0
- Dự phòng trải phiếu đặc biệt (2),. Trái phiếu đặc biệt do VAMC phát hành > - Dự phòng trải phiếu đặc biệt (2),- Dự phòng trải phiếu đặc biệt (2),(251.021),(330.846),-251021.0,-330846.0
Cộng,. Trái phiếu đặc biệt do VAMC phát hành > Cộng,Cộng,881.809,282.191,881809.0,282191.0
Tổng cộng,. Trái phiếu đặc biệt do VAMC phát hành > Tổng cộng,Tổng cộng,1.813.328,1.615.224,1813328.0,1615224.0
