row_label_raw,row_label_full,- Thuyết minh theo loại tiền gửi,- Thuyết minh theo loại tiền gửi > 31/12/2018,- Thuyết minh theo loại tiền gửi > 31/12/2017,numeric__- Thuyết minh theo loại tiền gửi > 31/12/2018,numeric__- Thuyết minh theo loại tiền gửi > 31/12/2017
"Tiền, vàng gửi không kỳ hạn","Tiền, vàng gửi không kỳ hạn","Tiền, vàng gửi không kỳ hạn",2.212.262,2.221.544,2212262.0,2221544.0
- Bằng VND,- Bằng VND,- Bằng VND,2.012.003,2.032.023,2012003.0,2032023.0
- Bằng vàng và ngoại tệ,- Bằng vàng và ngoại tệ,- Bằng vàng và ngoại tệ,200.259,189.521,200259.0,189521.0
"Tiền, vàng gửi có kỳ hạn","Tiền, vàng gửi có kỳ hạn","Tiền, vàng gửi có kỳ hạn",13.055.837,13.137.586,13055837.0,13137586.0
- Bằng VND,- Bằng VND,- Bằng VND,12.826.587,12.855.469,12826587.0,12855469.0
- Bằng vàng và ngoại tệ,- Bằng vàng và ngoại tệ,- Bằng vàng và ngoại tệ,229.250,282.117,229250.0,282117.0
Tiền gửi vốn chuyên dùng,Tiền gửi vốn chuyên dùng,Tiền gửi vốn chuyên dùng,146,316,146.0,316.0
Tiền gửi kỳ quỹ,Tiền gửi kỳ quỹ,Tiền gửi kỳ quỹ,21.147,101.630,21147.0,101630.0
Tổng cộng,Tổng cộng,Tổng cộng,15.289.392,15.461.076,15289392.0,15461076.0
