row_label_raw,row_label_full,16.2. Vay các TCTD khác,16.2. Vay các TCTD khác_1,16.2. Vay các TCTD khác_2,numeric__16.2. Vay các TCTD khác_1,numeric__16.2. Vay các TCTD khác_2
- Bằng VND,- Bằng VND,- Bằng VND,1.783,5.834,1783.0,5834.0
+ Ngân hàng TMCP Đầu tư và Phát Triển Việt Nam (*) -CN SGD 3,+ Ngân hàng TMCP Đầu tư và Phát Triển Việt Nam (*) -CN SGD 3,+ Ngân hàng TMCP Đầu tư và Phát Triển Việt Nam (*) -CN SGD 3,1.783,5.834,1783.0,5834.0
- Bằng vàng và ngoại tệ,- Bằng vàng và ngoại tệ,- Bằng vàng và ngoại tệ,2.007,2.111,2007.0,2111.0
+ Ngân hàng TMCP Đầu tư và Phát Triển Việt Nam (*) -CN SGD 3,+ Ngân hàng TMCP Đầu tư và Phát Triển Việt Nam (*) -CN SGD 3,+ Ngân hàng TMCP Đầu tư và Phát Triển Việt Nam (*) -CN SGD 3,2.007,2.111,2007.0,2111.0
Cộng,Cộng,Cộng,3.790,7.945,3790.0,7945.0
"Tổng cộng tiền, vàng gửi và vay TCTD khác","Tổng cộng tiền, vàng gửi và vay TCTD khác","Tổng cộng tiền, vàng gửi và vay TCTD khác",1.956.173,2.772.835,1956173.0,2772835.0
