row_label_raw,row_label_full,22.5. Cổ phiếu,BVT: Triệu cổ phiếu,BVT: Triệu cổ phiếu_1,numeric__BVT: Triệu cổ phiếu,numeric__BVT: Triệu cổ phiếu_1
22.5. Cổ phiếu,22.5. Cổ phiếu,22.5. Cổ phiếu,31/12/2018,31/12/2017,,
- Số lượng cổ phiếu đăng ký phát hành,22.5. Cổ phiếu > - Số lượng cổ phiếu đăng ký phát hành,- Số lượng cổ phiếu đăng ký phát hành,308,308,308.0,308.0
- Số lượng cổ phiếu đã bán ra công chúng,22.5. Cổ phiếu > - Số lượng cổ phiếu đã bán ra công chúng,- Số lượng cổ phiếu đã bán ra công chúng,308,308,308.0,308.0
+ Cổ phiếu phổ thông,22.5. Cổ phiếu > + Cổ phiếu phổ thông,+ Cổ phiếu phổ thông,308,308,308.0,308.0
- Số lượng cổ phiếu đang lưu hành,22.5. Cổ phiếu > - Số lượng cổ phiếu đang lưu hành,- Số lượng cổ phiếu đang lưu hành,308,308,308.0,308.0
+ Cổ phiếu phổ thông,22.5. Cổ phiếu > + Cổ phiếu phổ thông,+ Cổ phiếu phổ thông,308,308,308.0,308.0
* Mệnh giả cổ phiếu đang lưu hành 10.000 đồng/CP.,* Mệnh giả cổ phiếu đang lưu hành 10.000 đồng/CP.,* Mệnh giả cổ phiếu đang lưu hành 10.000 đồng/CP.,* Mệnh giả cổ phiếu đang lưu hành 10.000 đồng/CP.,* Mệnh giả cổ phiếu đang lưu hành 10.000 đồng/CP.,,
