row_label_raw,row_label_full,col_0,2015VND,numeric__2015VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,136.224.058.942,136224058942.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,325.283.192.225,325283192225.0
Xóa sổ,Xóa sổ,Xóa sổ,(2.095.506.164),-2095506164.0
Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,(20.105.691.030),-20105691030.0
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,(359.639.533.832),-359639533832.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,79.666.520.141,79666520141.0
