row_label_raw,row_label_full,col_0,31/12/2015VND,1/1/2015VNDĐã phân loại lại,numeric__31/12/2015VND,numeric__1/1/2015VNDĐã phân loại lại
Phải thu từ Công ty TNHH MTV Thương Mại,Phải thu từ Công ty TNHH MTV Thương Mại,Phải thu từ Công ty TNHH MTV Thương Mại,Phải thu từ Công ty TNHH MTV Thương Mại,Phải thu từ Công ty TNHH MTV Thương Mại,,
Thành Phát (*),Phải thu từ Công ty TNHH MTV Thương Mại > Thành Phát (*),Thành Phát (*),750.624.560.205,775.670.890.647,750624560205.0,775670890647.0
Phải thu lãi tiền gửi ngân hàng có kỳ hạn,Phải thu từ Công ty TNHH MTV Thương Mại > Phải thu lãi tiền gửi ngân hàng có kỳ hạn,Phải thu lãi tiền gửi ngân hàng có kỳ hạn,11.456.763.886,11.981.654.632,11456763886.0,11981654632.0
Tạm ứng,Phải thu từ Công ty TNHH MTV Thương Mại > Tạm ứng,Tạm ứng,4.076.645.872,1.807.801.571,4076645872.0,1807801571.0
Phải thu khác,Phải thu từ Công ty TNHH MTV Thương Mại > Phải thu khác,Phải thu khác,3.070.870.983,2.392.119.812,3070870983.0,2392119812.0
,,,769.228.840.946,791.852.466.662,769228840946.0,791852466662.0
