row_label_raw,row_label_full,col_0,2015VND,2014VNDĐã phân loại lại,numeric__2015VND,numeric__2014VNDĐã phân loại lại
Tổng giá vốn hàng bán của:,Tổng giá vốn hàng bán của:,Tổng giá vốn hàng bán của:,Tổng giá vốn hàng bán của:,Tổng giá vốn hàng bán của:,,
▪ Thành phẩm và hàng hóa đã bán,Tổng giá vốn hàng bán của: > ▪ Thành phẩm và hàng hóa đã bán,▪ Thành phẩm và hàng hóa đã bán,5.113.542.916.740,4.089.274.367.463,5113542916740.0,4089274367463.0
▪ Dịch vụ đã cung cấp,Tổng giá vốn hàng bán của: > ▪ Dịch vụ đã cung cấp,▪ Dịch vụ đã cung cấp,71.383.785.884,70.629.963.011,71383785884.0,70629963011.0
,,,5.184.926.702.624,4.159.904.330.474,5184926702624.0,4159904330474.0
