row_label_raw,row_label_full,Tiền thu từ đi vay,33,5.496.831.492.307,4.533.340.759.371,numeric__33,numeric__5.496.831.492.307,numeric__4.533.340.759.371
Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,34,(5.363.652.541.625),(4.610.369.364.025),34.0,-5363652541625.0,-4610369364025.0
Tiền trả nợ gốc thuê tài chính,Tiền trả nợ gốc thuê tài chính,Tiền trả nợ gốc thuê tài chính,35,(152.331.462.002),(36.841.709.281),35.0,-152331462002.0,-36841709281.0
Tiền trả cổ tức,Tiền trả cổ tức,Tiền trả cổ tức,36,(336.163.005.800),(222.586.794.436),36.0,-336163005800.0,-222586794436.0
Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,(355.315.517.120),(336.457.108.371),40.0,-355315517120.0,-336457108371.0
Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),50,616.836.988.472,(222.017.995.985),50.0,616836988472.0,-222017995985.0
Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,390.502.474.565,612.519.733.176,60.0,390502474565.0,612519733176.0
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,-,737.374,61.0,,737374.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),70,6,1.007.339.463.037,70.0,6.0,1007339463037.0
