row_label_raw,row_label_full,col_0,31/12/2025VND,1/1/2025VND,numeric__31/12/2025VND,numeric__1/1/2025VND
Lãi phải thu từ các công ty con (*),Lãi phải thu từ các công ty con (*),Lãi phải thu từ các công ty con (*),Lãi phải thu từ các công ty con (*),Lãi phải thu từ các công ty con (*),,
"▪ Công ty TNHH The SHERPA, một công ty con sở hữu trực tiếp","Lãi phải thu từ các công ty con (*) > ▪ Công ty TNHH The SHERPA, một công ty con sở hữu trực tiếp","▪ Công ty TNHH The SHERPA, một công ty con sở hữu trực tiếp",227.350.410.959,113.143.607.669,227350410959.0,113143607669.0
"▪ Công ty TNHH Plutus Holdings, một công ty con sở hữu gián tiếp","Lãi phải thu từ các công ty con (*) > ▪ Công ty TNHH Plutus Holdings, một công ty con sở hữu gián tiếp","▪ Công ty TNHH Plutus Holdings, một công ty con sở hữu gián tiếp",38.395.616.440,-,38395616440.0,
"▪ Công ty Cổ phần Mobicast, một công ty con sở hữu gián tiếp","Lãi phải thu từ các công ty con (*) > ▪ Công ty Cổ phần Mobicast, một công ty con sở hữu gián tiếp","▪ Công ty Cổ phần Mobicast, một công ty con sở hữu gián tiếp",2.911.136.990,50.864.893.147,2911136990.0,50864893147.0
"▪ Công ty TNHH Zenith Investment, một công ty con sở hữu trực tiếp","Lãi phải thu từ các công ty con (*) > ▪ Công ty TNHH Zenith Investment, một công ty con sở hữu trực tiếp","▪ Công ty TNHH Zenith Investment, một công ty con sở hữu trực tiếp",423.287.671,-,423287671.0,
"▪ Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo, một công ty con sở hữu gián tiếp","Lãi phải thu từ các công ty con (*) > ▪ Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo, một công ty con sở hữu gián tiếp","▪ Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo, một công ty con sở hữu gián tiếp",-,6.357.349.726,,6357349726.0
Lãi phải thu từ ngân hàng,Lãi phải thu từ các công ty con (*) > Lãi phải thu từ ngân hàng,Lãi phải thu từ ngân hàng,3.156.854.109,3.776.686.186,3156854109.0,3776686186.0
Phải thu khác từ các công ty con (**),Phải thu khác từ các công ty con (**),Phải thu khác từ các công ty con (**),Phải thu khác từ các công ty con (**),Phải thu khác từ các công ty con (**),,
"▪ Công ty TNHH Đầu tư Sản xuất Phát triển Nông nghiệp WinEco, một công ty con sở hữu gián tiếp","Phải thu khác từ các công ty con (**) > ▪ Công ty TNHH Đầu tư Sản xuất Phát triển Nông nghiệp WinEco, một công ty con sở hữu gián tiếp","▪ Công ty TNHH Đầu tư Sản xuất Phát triển Nông nghiệp WinEco, một công ty con sở hữu gián tiếp",213.665.000.000,213.665.000.000,213665000000.0,213665000000.0
▪ Các công ty con khác,Phải thu khác từ các công ty con (**) > ▪ Các công ty con khác,▪ Các công ty con khác,43.909.756.783,97.789.392.227,43909756783.0,97789392227.0
Ký quỹ ngắn hạn,Phải thu khác từ các công ty con (**) > Ký quỹ ngắn hạn,Ký quỹ ngắn hạn,122.000.000,232.000.000,122000000.0,232000000.0
Phải thu khác,Phải thu khác từ các công ty con (**) > Phải thu khác,Phải thu khác,1.320.614.862,43.520.420.950,1320614862.0,43520420950.0
,,,531.254.677.814,529.349.349.905,531254677814.0,529349349905.0
