row_label_raw,row_label_full,col_0,VND,numeric__VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,28.384.673.471,28384673471.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,12.157.283.310,12157283310.0
Xóa số,Xóa số,Xóa số,(28.207.190.047),-28207190047.0
Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,(4.518.819.692),-4518819692.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,7.815.947.042,7815947042.0
