row_label_raw,row_label_full,col_0,1/1/2025Giá trị ghi sổ/Số có khả năngtrả nợVND,Biến động trong năm > TăngVND,Biến động trong năm > Hoàn trảVND,31/12/2025Giá trị ghi sổ/Số có khả năngtrả nợVND,numeric__1/1/2025Giá trị ghi sổ/Số có khả năngtrả nợVND,numeric__Biến động trong năm > TăngVND,numeric__Biến động trong năm > Hoàn trảVND,numeric__31/12/2025Giá trị ghi sổ/Số có khả năngtrả nợVND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,516.000.000.000,851.435.450.000,(1.367.435.450.000),-,516000000000.0,851435450000.0,-1367435450000.0,
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,2.000.701.500.000,2.149.389.000.000,(2.000.701.500.000),2.149.389.000.000,2000701500000.0,2149389000000.0,-2000701500000.0,2149389000000.0
,,,2.516.701.500.000,3.000.824.450.000,(3.368.136.950.000),2.149.389.000.000,2516701500000.0,3000824450000.0,-3368136950000.0,2149389000000.0
