row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2022triệu đồng,Ngày 31 tháng 12năm 2021triệu đồng,numeric__Ngày 31 tháng 12năm 2022triệu đồng,numeric__Ngày 31 tháng 12năm 2021triệu đồng
Lãi phải thu từ tiền gửi,Lãi phải thu từ tiền gửi,Lãi phải thu từ tiền gửi,10.037,13.538,10037.0,13538.0
Lãi phải thu từ đầu tư chứng khoán,Lãi phải thu từ đầu tư chứng khoán,Lãi phải thu từ đầu tư chứng khoán,2.067.399,1.454.343,2067399.0,1454343.0
Lãi phải thu từ hoạt động tin dụng,Lãi phải thu từ hoạt động tin dụng,Lãi phải thu từ hoạt động tin dụng,3.746.679,2.576.793,3746679.0,2576793.0
Lãi phải thu từ công cụ tài chính phải sinh,Lãi phải thu từ công cụ tài chính phải sinh,Lãi phải thu từ công cụ tài chính phải sinh,1.364.283,425.126,1364283.0,425126.0
Lãi phải thu từ hoạt động mua nợ,Lãi phải thu từ hoạt động mua nợ,Lãi phải thu từ hoạt động mua nợ,4.504,4.804,4504.0,4804.0
Phí phải thu,Phí phải thu,Phí phải thu,686.229,422.600,686229.0,422600.0
,,,7.879.131,4.897.204,7879131.0,4897204.0
