row_label_raw,row_label_full,"Giấy tờ có giá đưa đi thế chấp, cảm cố(Thuyết minh số 13.1) > Giấy tờ có giá bán và cam kết mua lại(Thuyết minh số 13.1)",Ngày 31 tháng 12năm 2022triệu đồng > 11.305.000 > 3.745.537,Ngày 31 tháng 12năm 2021triệu đồng > 2.905.850 > 11.885.000,numeric__Ngày 31 tháng 12năm 2022triệu đồng > 11.305.000 > 3.745.537,numeric__Ngày 31 tháng 12năm 2021triệu đồng > 2.905.850 > 11.885.000
"Các tài sản khác đưa đi thế chấp, cảm cố","Các tài sản khác đưa đi thế chấp, cảm cố","Các tài sản khác đưa đi thế chấp, cảm cố",23.809.034,17.226.698,23809034.0,17226698.0
,,,38.859.571,32.017.548,38859571.0,32017548.0
