row_label_raw,row_label_full,col_0,Dự phòng chung triệu đồng,Dự phòng cụ thể triệu đồng,Tổng cộng triệu đồng,numeric__Dự phòng chung triệu đồng,numeric__Dự phòng cụ thể triệu đồng,numeric__Tổng cộng triệu đồng
Số dư tại ngày 1 tháng 1 năm 2022,Số dư tại ngày 1 tháng 1 năm 2022,Số dư tại ngày 1 tháng 1 năm 2022,2.656.662,7.234.275,9.890.937,2656662.0,7234275.0,9890937.0
Dự phòng rủi ro trích lập trong năm(Thuyết minh số 36),Dự phòng rủi ro trích lập trong năm(Thuyết minh số 36),Dự phòng rủi ro trích lập trong năm(Thuyết minh số 36),577.172,21.884.012,22.461.184,577172.0,21884012.0,22461184.0
Sử dụng dự phòng do bán nợ,Sử dụng dự phòng do bán nợ,Sử dụng dự phòng do bán nợ,-,(22.134),(22.134),,-22134.0,-22134.0
Sử dụng dự phòng để xử lí rủi ro tín dụng,Sử dụng dự phòng để xử lí rủi ro tín dụng,Sử dụng dự phòng để xử lí rủi ro tín dụng,-,(18.654.322),(18.654.322),,-18654322.0,-18654322.0
Số dư tại ngày 31 tháng 12 năm 2022,Số dư tại ngày 31 tháng 12 năm 2022,Số dư tại ngày 31 tháng 12 năm 2022,3.233.834,10.441.831,13.675.665,3233834.0,10441831.0,13675665.0
