row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2022triệu đồng,Ngày 31 tháng 12năm 2021triệu đồng,numeric__Ngày 31 tháng 12năm 2022triệu đồng,numeric__Ngày 31 tháng 12năm 2021triệu đồng
Lãi phải trả tiền gửi có kỳ hạn,Lãi phải trả tiền gửi có kỳ hạn,Lãi phải trả tiền gửi có kỳ hạn,4.399.365,1.986.882,4399365.0,1986882.0
Lãi phải trả tiền gửi tiết kiệm,Lãi phải trả tiền gửi tiết kiệm,Lãi phải trả tiền gửi tiết kiệm,657.227,697.997,657227.0,697997.0
Lãi phải trả cho phát hành giấy tờ có giá,Lãi phải trả cho phát hành giấy tờ có giá,Lãi phải trả cho phát hành giấy tờ có giá,1.752.852,2.307.275,1752852.0,2307275.0
"Lãi phải trả cho tiền vay các TCTC, TCTD khác","Lãi phải trả cho tiền vay các TCTC, TCTD khác","Lãi phải trả cho tiền vay các TCTC, TCTD khác",920.457,349.929,920457.0,349929.0
Lãi phải trả cho vốn nhận ủy thác từ cáctổ chức khác,Lãi phải trả cho vốn nhận ủy thác từ cáctổ chức khác,Lãi phải trả cho vốn nhận ủy thác từ cáctổ chức khác,40,-,40.0,
Lãi phải trả cho hoạt động nhận cấp tín dụng khác,Lãi phải trả cho hoạt động nhận cấp tín dụng khác,Lãi phải trả cho hoạt động nhận cấp tín dụng khác,3.458,-,3458.0,
Lãi phải trả cho các hợp đồng công cụtài chính phải sinh,Lãi phải trả cho các hợp đồng công cụtài chính phải sinh,Lãi phải trả cho các hợp đồng công cụtài chính phải sinh,855.076,214.637,855076.0,214637.0
Phí phải trả,Phí phải trả,Phí phải trả,8.106,787,8106.0,787.0
,,,8.596.581,5.557.507,8596581.0,5557507.0
