row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2022triệu đồng,Ngày 31 tháng 12năm 2021(Trình bày lại)triệu đồng,numeric__Ngày 31 tháng 12năm 2022triệu đồng,numeric__Ngày 31 tháng 12năm 2021(Trình bày lại)triệu đồng
Nợ ngắn hạn,Nợ ngắn hạn,Nợ ngắn hạn,146.906.920,135.801.184,146906920.0,135801184.0
Nợ trung hạn,Nợ trung hạn,Nợ trung hạn,179.453.811,139.094.039,179453811.0,139094039.0
Nợ dài hạn,Nợ dài hạn,Nợ dài hạn,111.977.316,80.385.996,111977316.0,80385996.0
,,,438.338.047,355.281.219,438338047.0,355281219.0
