row_label_raw,row_label_full,col_0,Năm 2022,Năm 2021(điều chỉnh số lượng cổ phiếu bình quân),numeric__Năm 2022,numeric__Năm 2021(điều chỉnh số lượng cổ phiếu bình quân)
Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông của Ngân hàng (Triệu đồng),Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông của Ngân hàng (Triệu đồng),Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông của Ngân hàng (Triệu đồng),18.167.968,11.721.208,18167968.0,11721208.0
Số lượng cổ phiếu phổ thông lưu hành bình quân trong năm (Cổ phiếu) (*),Số lượng cổ phiếu phổ thông lưu hành bình quân trong năm (Cổ phiếu) (*),Số lượng cổ phiếu phổ thông lưu hành bình quân trong năm (Cổ phiếu) (*),6.685.217.725,6.643.349.682,6685217725.0,6643349682.0
Thu nhập cơ bản trên cổ phiếu (VND),Thu nhập cơ bản trên cổ phiếu (VND),Thu nhập cơ bản trên cổ phiếu (VND),2.718,1.764,2718.0,1764.0
