row_label_raw,row_label_full,Các công ty con sở hữu gián tiếp (đến ngày 1 tháng 12 năm 2021),31/12/2021VND > Các công ty con sở hữu gián tiếp (đến ngày 1 tháng 12 năm 2021),1/1/2021VND > Các công ty con sở hữu gián tiếp (đến ngày 1 tháng 12 năm 2021),numeric__31/12/2021VND > Các công ty con sở hữu gián tiếp (đến ngày 1 tháng 12 năm 2021),numeric__1/1/2021VND > Các công ty con sở hữu gián tiếp (đến ngày 1 tháng 12 năm 2021)
▪ Công ty Cổ phần Dinh dưỡng Nông nghiệp Quốc tế,▪ Công ty Cổ phần Dinh dưỡng Nông nghiệp Quốc tế,▪ Công ty Cổ phần Dinh dưỡng Nông nghiệp Quốc tế,-,295.238.048.687,,295238048687.0
▪ Công ty TNHH MNS Feed Thái Nguyên,▪ Công ty TNHH MNS Feed Thái Nguyên,▪ Công ty TNHH MNS Feed Thái Nguyên,-,25.656.231.780,,25656231780.0
▪ Công ty TNHH MNS Feed Tiền Giang,▪ Công ty TNHH MNS Feed Tiền Giang,▪ Công ty TNHH MNS Feed Tiền Giang,-,85.118.178.465,,85118178465.0
▪ Công ty TNHH MNS Feed Nghệ An,▪ Công ty TNHH MNS Feed Nghệ An,▪ Công ty TNHH MNS Feed Nghệ An,-,20.543.809.085,,20543809085.0
