row_label_raw,row_label_full,col_0,Vốncổ phầnVND,Thặng dưvốn cổ phầnVND,(Lỗ lũy kế)/Lợi nhuận sau thuếchưa phần phốiVND,TổngVND,numeric__Vốncổ phầnVND,numeric__Thặng dưvốn cổ phầnVND,numeric__(Lỗ lũy kế)/Lợi nhuận sau thuếchưa phần phốiVND,numeric__TổngVND
Số dư tại ngày 1 tháng 1 năm 2020,Số dư tại ngày 1 tháng 1 năm 2020,Số dư tại ngày 1 tháng 1 năm 2020,3.243.274.470.000,2.119.105.015.149,(2.247.530.810.778),3.114.848.674.371,3243274470000.0,2119105015149.0,-2247530810778.0,3114848674371.0
Phát hành cổ phiếu theo kế hoạch về quyền chọn mua cổ phiếu của nhân viên (“ESOP”) (Thuyết minh 19)Lỗ thuần trong năm,Phát hành cổ phiếu theo kế hoạch về quyền chọn mua cổ phiếu của nhân viên (“ESOP”) (Thuyết minh 19)Lỗ thuần trong năm,Phát hành cổ phiếu theo kế hoạch về quyền chọn mua cổ phiếu của nhân viên (“ESOP”) (Thuyết minh 19)Lỗ thuần trong năm,23.874.000.000-,(50.000.000)-,-(115.942.960.217),23.824.000.000(115.942.960.217),,,,
Số dư tại ngày 1 tháng 1 năm 2021,Phát hành cổ phiếu theo kế hoạch về quyền chọn mua cổ phiếu của nhân viên (“ESOP”) (Thuyết minh 19)Lỗ thuần trong năm > Số dư tại ngày 1 tháng 1 năm 2021,Số dư tại ngày 1 tháng 1 năm 2021,3.267.148.470.000,2.119.055.015.149,(2.363.473.770.995),3.022.729.714.154,3267148470000.0,2119055015149.0,-2363473770995.0,3022729714154.0
Phát hành cổ phiếu theo ESOP (Thuyết minh 19)Lợi nhuận thuần trong năm,Phát hành cổ phiếu theo kế hoạch về quyền chọn mua cổ phiếu của nhân viên (“ESOP”) (Thuyết minh 19)Lỗ thuần trong năm > Phát hành cổ phiếu theo ESOP (Thuyết minh 19)Lợi nhuận thuần trong năm,Phát hành cổ phiếu theo ESOP (Thuyết minh 19)Lợi nhuận thuần trong năm,2.736.000.000-,(50.000.000)-,-3.993.722.703.946,2.686.000.0003.993.722.703.946,,,-3993722703946.0,2.686000000399372e+22
Cổ tức (Thuyết minh 18),Phát hành cổ phiếu theo kế hoạch về quyền chọn mua cổ phiếu của nhân viên (“ESOP”) (Thuyết minh 19)Lỗ thuần trong năm > Cổ tức (Thuyết minh 18),Cổ tức (Thuyết minh 18),-,-,(1.602.243.390.300),(1.602.243.390.300),,,-1602243390300.0,-1602243390300.0
Số dư tại ngày 31 tháng 12 năm 2021,Phát hành cổ phiếu theo kế hoạch về quyền chọn mua cổ phiếu của nhân viên (“ESOP”) (Thuyết minh 19)Lỗ thuần trong năm > Số dư tại ngày 31 tháng 12 năm 2021,Số dư tại ngày 31 tháng 12 năm 2021,3.269.884.470.000,2.119.005.015.149,28.005.542.651,5.416.895.027.800,3269884470000.0,2119005015149.0,28005542651.0,5416895027800.0
