row_label_raw,row_label_full,col_0,2021,2021_1,2020,2020_1,numeric__2021,numeric__2021_1,numeric__2020,numeric__2020_1
,,,Số cổ phiếu,VND,Số cổ phiếu,VND,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,326.714.847,3.267.148.470.000,324.327.447,3.243.274.470.000,326714847.0,3267148470000.0,324327447.0,3243274470000.0
Phát hành cổ phiếu theo ESOP,Phát hành cổ phiếu theo ESOP,Phát hành cổ phiếu theo ESOP,273.600,2.736.000.000,2.387.400,23.874.000.000,273600.0,2736000000.0,2387400.0,23874000000.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,326.988.447,3.269.884.470.000,326.714.847,3.267.148.470.000,326988447.0,3269884470000.0,326714847.0,3267148470000.0
