row_label_raw,row_label_full,col_0,31/12/2021 > Chênh lệch tạm thời VND,31/12/2021 > Giá trị tính thuế VND,1/1/2021 > Chênh lệch tạm thời VND,1/1/2021 > Giá trị tính thuế VND,numeric__31/12/2021 > Chênh lệch tạm thời VND,numeric__31/12/2021 > Giá trị tính thuế VND,numeric__1/1/2021 > Chênh lệch tạm thời VND,numeric__1/1/2021 > Giá trị tính thuế VND
Các chênh lệch tạm thời được khấu trừ Lỗ tính thuế,Các chênh lệch tạm thời được khấu trừ Lỗ tính thuế,Các chênh lệch tạm thời được khấu trừ Lỗ tính thuế,86.576.186.7561.597.009.955.583,17.315.237.351319.401.991.117,455.887.356.5711.386.519.865.550,91.177.471.314277.303.973.110,8.65761867561597e+23,1.7315237351319402e+22,4.5588735657113867e+24,9.11774713142773e+22
,,,1.683.586.142.339,336.717.228.468,1.842.407.222.121,368.481.444.424,1683586142339.0,336717228468.0,1842407222121.0,368481444424.0
